cliente_id,Mes,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Suma de importe_total,Promedio de antiguedad_meses,factura_1,factura_mm,churn_+3,Prediccion_Churn_3M,Probabilidad_Churn_%
C001557,2026-10-01,urbana_premium,0,,Contrato,34568.127921801955,607360.0,,386890,497125.0,0,0,7.71
C001557,2026-11-01,urbana_premium,0,30.0,Contrato,33990.0,591330.0,"230,00",607360,599345.0,0,0,12.99
C001557,2026-12-01,urbana_premium,0,40.0,Contrato,33990.0,583780.0,"230,00",591330,587555.0,0,0,9.75
C001558,2026-02-01,urbana_premium,0,32.5,Premium,32440.0,461510.0,"600,00",315770,388640.0,0,0,24.89
C001558,2026-03-01,urbana_premium,0,,Premium,34568.127921801955,490200.0,,461510,475855.0,0,0,23.95
C001558,2026-04-01,urbana_premium,0,33.333333333333336,Premium,32440.0,494690.0,"600,00",490200,492445.0,0,0,22.65
C001558,2026-05-01,urbana_premium,0,,Premium,34568.127921801955,363230.0,,494690,428960.0,0,0,37.13
C001558,2026-06-01,urbana_premium,0,,Premium,34568.127921801955,361330.0,,363230,362280.0,0,0,36.96
C001558,2026-07-01,urbana_premium,0,35.0,Premium,32440.0,516570.0,"600,00",361330,438950.0,0,0,12.47
C001558,2026-08-01,urbana_premium,0,,Premium,34568.127921801955,515090.0,,516570,515830.0,0,0,19.37
C001558,2026-09-01,urbana_premium,0,,Premium,32440.0,470600.0,"600,00",515090,492845.0,0,0,47.34
C001558,2026-10-01,urbana_premium,0,37.5,Premium,32440.0,454330.0,"600,00",470600,462465.0,0,0,48.65
C001558,2026-11-01,urbana_premium,0,40.0,Premium,32440.0,315330.0,"600,00",454330,384830.0,0,1,51.58
C001558,2026-12-01,urbana_premium,0,40.0,Premium,32440.0,600160.0,"600,00",315330,457745.0,0,0,18.97
C001559,2026-02-01,suburbana,0,26.666666666666668,Premium,30410.0,227030.0,"310,00",228060,227545.0,0,0,39.44
C001559,2026-03-01,suburbana,0,30.0,Premium,30410.0,230670.0,"310,00",227030,228850.0,0,0,38.29
C001559,2026-04-01,suburbana,0,35.0,Premium,30410.0,236260.0,"310,00",230670,233465.0,0,0,40.68
C001559,2026-05-01,suburbana,0,30.0,Premium,30410.0,243360.0,"310,00",236260,239810.0,0,0,39.12
C001559,2026-06-01,suburbana,0,36.0,Premium,30410.0,247370.0,"310,00",243360,245365.0,0,0,46.26
C001559,2026-07-01,suburbana,0,33.333333333333336,Premium,30410.0,321980.0,"310,00",247370,284675.0,0,0,41.44
C001559,2026-08-01,suburbana,0,36.66666666666666,Premium,30410.0,162100.0,"310,00",321980,242040.0,0,0,25.45
C001559,2026-09-01,suburbana,0,43.333333333333336,Premium,30410.0,222910.0,"310,00",162100,192505.0,0,0,37.53
C001559,2026-10-01,suburbana,0,30.0,Premium,30410.0,219010.0,"310,00",222910,220960.0,0,0,38.29
C001559,2026-11-01,suburbana,0,35.0,Premium,30410.0,219730.0,"310,00",219010,219370.0,0,0,33.3
C001559,2026-12-01,suburbana,0,33.333333333333336,Premium,30410.0,220540.0,"310,00",219730,220135.0,0,0,33.12
C001560,2026-02-01,suburbana,0,45.0,Contrato,39300.0,258300.0,"640,00",240860,249580.0,0,0,30.1
C001560,2026-03-01,suburbana,0,,Contrato,34568.127921801955,256630.0,,258300,257465.0,0,0,39.76
C001560,2026-04-01,suburbana,0,40.0,Contrato,39300.0,198070.0,"640,00",256630,227350.0,0,0,29.8
C001560,2026-05-01,suburbana,0,30.0,Contrato,39300.0,267280.0,"640,00",198070,232675.0,0,0,34.62
C001560,2026-06-01,suburbana,0,40.0,Contrato,39300.0,265510.0,"640,00",267280,266395.0,0,0,26.06
C001560,2026-07-01,suburbana,0,30.0,Contrato,39300.0,259940.0,"640,00",265510,262725.0,0,0,36.54
C001560,2026-08-01,suburbana,0,36.0,Contrato,39300.0,261200.0,"640,00",259940,260570.0,0,0,26.31
C001560,2026-09-01,suburbana,0,31.428571428571427,Contrato,39300.0,253390.0,"640,00",261200,257295.0,0,0,34.95
C001560,2026-10-01,suburbana,0,35.0,Contrato,39300.0,172430.0,"640,00",253390,212910.0,0,0,28.53
C001560,2026-11-01,suburbana,0,32.5,Contrato,39300.0,241010.0,"640,00",172430,206720.0,0,0,31.37
C001560,2026-12-01,suburbana,0,26.666666666666668,Contrato,39300.0,245770.0,"640,00",241010,243390.0,0,0,38.51
C001561,2026-02-01,suburbana,0,,Premium,34568.127921801955,187370.0,,133690,160530.0,0,1,52.34
C001561,2026-03-01,suburbana,0,30.0,Premium,46580.0,209280.0,"840,00",187370,198325.0,0,0,17.73
C001561,2026-04-01,suburbana,0,36.0,Premium,46580.0,168420.0,"840,00",209280,188850.0,0,0,14.7
C001561,2026-05-01,suburbana,0,40.0,Premium,46580.0,231240.0,"840,00",168420,199830.0,0,0,21.53
C001561,2026-06-01,suburbana,0,35.0,Premium,46580.0,158030.0,"840,00",231240,194635.0,0,0,14.29
C001561,2026-07-01,suburbana,0,20.0,Premium,46580.0,80920.0,"840,00",158030,119475.0,0,0,39.02
C001561,2026-08-01,suburbana,0,46.66666666666666,Premium,46580.0,192820.0,"840,00",80920,136870.0,0,0,42.01
C001561,2026-09-01,suburbana,0,,Premium,46580.0,190080.0,"840,00",192820,191450.0,0,0,32.02
C001561,2026-10-01,suburbana,0,36.66666666666666,Premium,46580.0,197290.0,"840,00",190080,193685.0,0,0,14.7
C001561,2026-11-01,suburbana,0,35.0,Premium,46580.0,130010.0,"840,00",197290,163650.0,0,0,9.0
C001561,2026-12-01,suburbana,0,30.0,Premium,46580.0,196260.0,"840,00",130010,163135.0,0,0,21.15
C001562,2026-02-01,rural,0,40.0,Prepago,30620.0,100720.0,"270,00",145090,122905.0,0,0,25.03
C001562,2026-03-01,rural,0,35.0,Prepago,30620.0,152080.0,"270,00",100720,126400.0,0,0,23.73
C001562,2026-04-01,rural,0,25.0,Prepago,30620.0,10400.0,"270,00",152080,81240.0,0,1,54.9
C001562,2026-05-01,rural,0,20.0,Prepago,30620.0,156960.0,"270,00",10400,83680.0,0,1,74.97
C001562,2026-06-01,rural,0,32.5,Prepago,30620.0,108090.0,"270,00",156960,132525.0,0,0,27.03
C001562,2026-07-01,rural,0,35.0,Prepago,30620.0,156380.0,"270,00",108090,132235.0,0,0,23.34
C001562,2026-08-01,rural,0,43.75,Prepago,30620.0,144870.0,"270,00",156380,150625.0,0,0,18.02
C001562,2026-09-01,rural,0,40.0,Prepago,30620.0,144870.0,"270,00",144870,144870.0,0,0,25.4
C001562,2026-10-01,rural,0,31.666666666666668,Prepago,30620.0,144870.0,"270,00",144870,144870.0,0,0,33.22
C001562,2026-11-01,rural,0,33.333333333333336,Prepago,30620.0,144870.0,"270,00",144870,144870.0,0,0,25.72
C001562,2026-12-01,rural,0,43.333333333333336,Prepago,30620.0,145040.0,"270,00",144870,144955.0,0,0,25.36
C001563,2026-02-01,urbana_premium,0,,Contrato,34568.127921801955,295650.0,,285930,290790.0,0,0,26.43
C001563,2026-03-01,urbana_premium,0,35.0,Contrato,27520.0,304820.0,"570,00",295650,300235.0,0,0,23.55
C001563,2026-04-01,urbana_premium,0,30.0,Contrato,27520.0,238390.0,"570,00",304820,271605.0,0,0,38.95
C001563,2026-05-01,urbana_premium,0,25.0,Contrato,27520.0,337900.0,"570,00",238390,288145.0,0,0,25.55
C001563,2026-06-01,urbana_premium,0,45.0,Contrato,27520.0,327240.0,"570,00",337900,332570.0,0,0,10.31
C001563,2026-07-01,urbana_premium,0,40.0,Contrato,27520.0,325170.0,"570,00",327240,326205.0,0,0,18.19
C001563,2026-08-01,urbana_premium,0,,Contrato,34568.127921801955,317100.0,,325170,321135.0,0,0,36.94
C001563,2026-09-01,urbana_premium,0,,Contrato,34568.127921801955,306670.0,,317100,311885.0,0,0,26.52
C001563,2026-10-01,urbana_premium,0,30.0,Contrato,27520.0,294880.0,"570,00",306670,300775.0,0,0,27.44
C001563,2026-11-01,urbana_premium,0,40.0,Contrato,27520.0,275600.0,"570,00",294880,285240.0,0,0,28.91
C001563,2026-12-01,urbana_premium,0,40.0,Contrato,27520.0,278770.0,"570,00",275600,277185.0,0,0,38.44
C001564,2026-02-01,urbana_premium,0,40.0,Premium,36840.0,859360.0,"600,00",1298340,1078850.0,0,0,10.46
C001564,2026-03-01,urbana_premium,0,35.0,Premium,36840.0,1301710.0,"600,00",859360,1080535.0,0,0,7.87
C001564,2026-04-01,urbana_premium,0,50.0,Premium,36840.0,930070.0,"600,00",1301710,1115890.0,0,0,21.05
C001564,2026-05-01,urbana_premium,0,40.0,Premium,36840.0,1322600.0,"600,00",930070,1126335.0,0,0,10.48
C001564,2026-06-01,urbana_premium,0,40.0,Premium,36840.0,916320.0,"600,00",1322600,1119460.0,0,0,10.46
C001564,2026-07-01,urbana_premium,0,30.0,Premium,36840.0,1739680.0,"600,00",916320,1328000.0,0,0,19.47
C001564,2026-08-01,urbana_premium,0,20.0,Premium,36840.0,914070.0,"600,00",1739680,1326875.0,0,0,10.11
C001564,2026-09-01,urbana_premium,0,40.0,Premium,36840.0,892130.0,"600,00",914070,903100.0,0,0,10.07
C001564,2026-10-01,urbana_premium,0,26.666666666666668,Premium,36840.0,1269330.0,"600,00",892130,1080730.0,0,0,19.3
C001564,2026-11-01,urbana_premium,0,30.0,Premium,36840.0,1269340.0,"600,00",1269330,1269335.0,0,0,7.01
C001564,2026-12-01,urbana_premium,0,20.0,Premium,36840.0,854430.0,"600,00",1269340,1061885.0,0,0,10.11
C001565,2026-02-01,urbana_premium,0,40.0,Premium,39700.0,713670.0,"120,00",704020,708845.0,0,0,20.38
C001565,2026-03-01,urbana_premium,0,20.0,Premium,39700.0,490260.0,"120,00",713670,601965.0,0,0,9.4
C001565,2026-04-01,urbana_premium,0,30.0,Premium,39700.0,497610.0,"120,00",490260,493935.0,0,0,12.21
C001565,2026-05-01,urbana_premium,0,,Premium,34568.127921801955,285000.0,,497610,391305.0,0,1,57.18
C001565,2026-06-01,urbana_premium,0,20.0,Premium,39700.0,506400.0,"120,00",285000,395700.0,0,0,30.95
C001565,2026-07-01,urbana_premium,0,40.0,Premium,39700.0,518240.0,"120,00",506400,512320.0,0,0,7.85
C001565,2026-08-01,urbana_premium,0,40.0,Premium,39700.0,505090.0,"120,00",518240,511665.0,0,0,10.02
C001565,2026-09-01,urbana_premium,0,45.0,Premium,39700.0,268370.0,"120,00",505090,386730.0,0,0,40.33
C001565,2026-10-01,urbana_premium,0,30.0,Premium,39700.0,471040.0,"120,00",268370,369705.0,0,0,46.92
C001565,2026-11-01,urbana_premium,0,40.0,Premium,39700.0,465180.0,"120,00",471040,468110.0,0,0,34.42
C001565,2026-12-01,urbana_premium,0,30.0,Premium,39700.0,468490.0,"120,00",465180,466835.0,0,0,39.09
C001566,2026-02-01,urbana_premium,0,33.333333333333336,Premium,42620.0,823450.0,"710,00",1177990,1000720.0,0,0,4.9
C001566,2026-03-01,urbana_premium,0,35.0,Premium,42620.0,1189360.0,"710,00",823450,1006405.0,0,0,12.39
C001566,2026-04-01,urbana_premium,0,30.0,Premium,42620.0,1211130.0,"710,00",1189360,1200245.0,0,0,5.18
C001566,2026-05-01,urbana_premium,0,30.0,Premium,42620.0,1218140.0,"710,00",1211130,1214635.0,0,0,5.18
C001566,2026-06-01,urbana_premium,0,,Premium,34568.127921801955,862750.0,,1218140,1040445.0,0,0,12.91
C001566,2026-07-01,urbana_premium,0,37.5,Premium,42620.0,1224130.0,"710,00",862750,1043440.0,0,0,8.2
C001566,2026-08-01,urbana_premium,0,50.0,Premium,42620.0,1207930.0,"710,00",1224130,1216030.0,0,0,17.6
C001566,2026-09-01,urbana_premium,0,20.0,Premium,42620.0,1196010.0,"710,00",1207930,1201970.0,0,0,7.53
C001566,2026-10-01,urbana_premium,0,40.0,Premium,42620.0,1179480.0,"710,00",1196010,1187745.0,0,0,8.56
C001566,2026-11-01,urbana_premium,0,,Premium,34568.127921801955,1176520.0,,1179480,1178000.0,0,0,12.91
C001566,2026-12-01,urbana_premium,0,41.66666666666666,Premium,42620.0,1184740.0,"710,00",1176520,1180630.0,0,0,8.56
C001567,2026-02-01,suburbana,0,28.571428571428573,Contrato,35380.0,170130.0,"390,00",160070,165100.0,0,1,51.29
C001567,2026-03-01,suburbana,0,20.0,Contrato,35380.0,169040.0,"390,00",170130,169585.0,0,0,40.76
C001567,2026-04-01,suburbana,0,33.333333333333336,Contrato,35380.0,115880.0,"390,00",169040,142460.0,0,0,22.87
C001567,2026-05-01,suburbana,0,,Contrato,35380.0,167210.0,"390,00",115880,141545.0,0,1,63.32
C001567,2026-06-01,suburbana,0,45.0,Contrato,35380.0,118110.0,"390,00",167210,142660.0,0,0,22.34
C001567,2026-07-01,suburbana,0,35.0,Contrato,35380.0,122040.0,"390,00",118110,120075.0,0,0,21.3
C001567,2026-08-01,suburbana,0,30.0,Contrato,35380.0,167730.0,"390,00",122040,144885.0,0,0,49.04
C001567,2026-09-01,suburbana,0,40.0,Contrato,35380.0,156400.0,"390,00",167730,162065.0,0,0,37.6
C001567,2026-10-01,suburbana,0,41.42857142857143,Contrato,35380.0,148410.0,"390,00",156400,152405.0,0,0,31.89
C001567,2026-11-01,suburbana,0,30.0,Contrato,35380.0,152180.0,"390,00",148410,150295.0,0,0,48.09
C001567,2026-12-01,suburbana,0,40.0,Contrato,35380.0,155350.0,"390,00",152180,153765.0,0,0,34.64
C001568,2026-02-01,suburbana,0,33.333333333333336,Premium,30630.0,374290.0,"310,00",528610,451450.0,0,0,39.1
C001568,2026-03-01,suburbana,0,,Premium,34568.127921801955,555120.0,,374290,464705.0,0,0,18.06
C001568,2026-04-01,suburbana,0,32.5,Premium,30630.0,565840.0,"310,00",555120,560480.0,0,0,13.83
C001568,2026-05-01,suburbana,0,40.0,Premium,30630.0,406880.0,"310,00",565840,486360.0,0,0,32.41
C001568,2026-06-01,suburbana,0,40.0,Premium,30630.0,392770.0,"310,00",406880,399825.0,0,0,29.12
C001568,2026-07-01,suburbana,0,30.0,Premium,30630.0,18790.0,"310,00",392770,205780.0,0,0,38.03
C001568,2026-08-01,suburbana,0,34.0,Premium,30630.0,560890.0,"310,00",18790,289840.0,0,1,60.35
C001568,2026-09-01,suburbana,0,,Premium,34568.127921801955,546700.0,,560890,553795.0,0,0,19.24
C001568,2026-10-01,suburbana,0,,Premium,34568.127921801955,534170.0,,546700,540435.0,0,0,19.24
C001568,2026-11-01,suburbana,0,35.0,Premium,30630.0,533580.0,"310,00",534170,533875.0,0,0,14.03
C001568,2026-12-01,suburbana,0,,Premium,34568.127921801955,526710.0,,533580,530145.0,0,0,20.83
C001569,2026-02-01,urbana_premium,0,,Premium,34568.127921801955,348240.0,,181220,264730.0,0,1,64.63
C001569,2026-03-01,urbana_premium,0,50.0,Premium,37140.0,378930.0,"300,00",348240,363585.0,0,0,23.88
C001569,2026-04-01,urbana_premium,0,,Premium,34568.127921801955,348770.0,,378930,363850.0,0,0,31.88
C001569,2026-05-01,urbana_premium,0,27.5,Premium,37140.0,585940.0,"300,00",348770,467355.0,0,0,11.75
C001569,2026-06-01,urbana_premium,0,30.0,Premium,37140.0,575570.0,"300,00",585940,580755.0,0,0,14.54
C001569,2026-07-01,urbana_premium,0,,Premium,34568.127921801955,399890.0,,575570,487730.0,0,0,26.44
C001569,2026-08-01,urbana_premium,0,40.0,Premium,37140.0,579920.0,"300,00",399890,489905.0,0,0,11.05
C001569,2026-09-01,urbana_premium,0,45.0,Premium,37140.0,546990.0,"300,00",579920,563455.0,0,0,8.61
C001569,2026-10-01,urbana_premium,0,,Premium,34568.127921801955,680170.0,,546990,613580.0,0,0,13.88
C001569,2026-11-01,urbana_premium,0,40.0,Premium,37140.0,338490.0,"300,00",680170,509330.0,0,0,15.4
C001569,2026-12-01,urbana_premium,0,35.0,Premium,37140.0,500070.0,"300,00",338490,419280.0,0,0,8.13
C001570,2026-02-01,urbana_premium,0,35.0,Premium,52650.0,133360.0,"940,00",240220,186790.0,0,0,16.12
C001570,2026-03-01,urbana_premium,0,30.0,Premium,52650.0,370850.0,"940,00",133360,252105.0,0,0,14.23
C001570,2026-04-01,urbana_premium,0,35.0,Premium,52650.0,261840.0,"940,00",370850,316345.0,0,0,9.68
C001570,2026-05-01,urbana_premium,0,40.0,Premium,52650.0,389160.0,"940,00",261840,325500.0,0,0,9.31
C001570,2026-06-01,urbana_premium,0,44.0,Premium,52650.0,282370.0,"940,00",389160,335765.0,0,0,10.5
C001570,2026-07-01,urbana_premium,0,35.0,Premium,52650.0,366730.0,"940,00",282370,324550.0,0,0,7.21
C001570,2026-08-01,urbana_premium,0,36.66666666666666,Premium,52650.0,370200.0,"940,00",366730,368465.0,0,0,5.99
C001570,2026-09-01,urbana_premium,0,,Premium,34568.127921801955,348590.0,,370200,359395.0,0,0,31.88
C001570,2026-10-01,urbana_premium,0,30.0,Premium,52650.0,256070.0,"940,00",348590,302330.0,0,0,9.78
C001570,2026-11-01,urbana_premium,0,,Premium,34568.127921801955,238190.0,,256070,247130.0,0,1,65.66
C001570,2026-12-01,urbana_premium,0,45.0,Premium,52650.0,258200.0,"940,00",238190,248195.0,0,0,17.62
C001571,2026-02-01,rural,0,46.66666666666666,Prepago,22160.0,171880.0,"260,00",126050,148965.0,0,0,45.26
C001571,2026-03-01,rural,0,30.0,Prepago,22160.0,130330.0,"260,00",171880,151105.0,0,1,57.69
C001571,2026-04-01,rural,0,40.0,Prepago,22160.0,72830.0,"260,00",130330,101580.0,0,0,46.81
C001571,2026-05-01,rural,0,30.0,Prepago,22160.0,126770.0,"260,00",72830,99800.0,0,1,50.91
C001571,2026-06-01,rural,0,30.0,Prepago,22160.0,184100.0,"260,00",126770,155435.0,0,1,52.83
C001571,2026-07-01,rural,0,25.0,Prepago,22160.0,75710.0,"260,00",184100,129905.0,0,1,59.82
C001571,2026-08-01,rural,0,36.66666666666666,Prepago,22160.0,178350.0,"260,00",75710,127030.0,0,0,41.99
C001571,2026-09-01,rural,0,37.5,Prepago,22160.0,65830.0,"260,00",178350,122090.0,0,1,50.19
C001571,2026-10-01,rural,0,34.44444444444444,Prepago,22160.0,120500.0,"260,00",65830,93165.0,0,0,43.71
C001571,2026-11-01,rural,0,38.333333333333336,Prepago,22160.0,117670.0,"260,00",120500,119085.0,0,0,49.17
C001571,2026-12-01,rural,0,25.0,Prepago,22160.0,119480.0,"260,00",117670,118575.0,0,0,48.99
C001572,2026-02-01,urbana_premium,0,40.0,Prepago,53500.0,106460.0,"360,00",65320,85890.0,1,1,69.78
C001572,2026-03-01,urbana_premium,1,35.0,Prepago,53500.0,156710.0,"360,00",106460,131585.0,0,0,26.35
C001572,2026-04-01,urbana_premium,0,,Prepago,34568.127921801955,50590.0,,156710,103650.0,0,0,48.94
C001572,2026-05-01,urbana_premium,0,26.666666666666668,Prepago,53500.0,51520.0,"360,00",50590,51055.0,0,1,55.14
C001572,2026-06-01,urbana_premium,0,30.0,Prepago,53500.0,49730.0,"360,00",51520,50625.0,0,1,55.14
C001572,2026-07-01,urbana_premium,0,,Prepago,34568.127921801955,51510.0,,49730,50620.0,0,1,76.17
C001572,2026-08-01,urbana_premium,0,30.0,Prepago,53500.0,51810.0,"360,00",51510,51660.0,0,1,55.14
C001572,2026-09-01,urbana_premium,0,40.0,Prepago,53500.0,49860.0,"360,00",51810,50835.0,0,1,60.99
C001572,2026-10-01,urbana_premium,0,40.0,Prepago,53500.0,49730.0,"360,00",49860,49795.0,0,1,61.53
C001572,2026-11-01,urbana_premium,0,40.0,Prepago,53500.0,52750.0,"360,00",49730,51240.0,0,1,61.56
C001572,2026-12-01,urbana_premium,0,,Prepago,34568.127921801955,56890.0,,52750,54820.0,0,1,79.16
C001573,2026-02-01,suburbana,0,20.0,Premium,39630.0,163160.0,"550,00",166720,164940.0,0,0,46.3
C001573,2026-03-01,suburbana,0,20.0,Premium,39630.0,172390.0,"550,00",163160,167775.0,0,0,46.3
C001573,2026-04-01,suburbana,0,36.66666666666666,Premium,39630.0,77650.0,"550,00",172390,125020.0,0,0,41.05
C001573,2026-05-01,suburbana,0,25.0,Premium,39630.0,183900.0,"550,00",77650,130775.0,0,1,53.99
C001573,2026-06-01,suburbana,0,23.33333333333333,Premium,39630.0,176990.0,"550,00",183900,180445.0,0,1,53.72
C001573,2026-07-01,suburbana,0,28.0,Premium,39630.0,164120.0,"550,00",176990,170555.0,0,0,49.69
C001573,2026-08-01,suburbana,0,45.0,Premium,39630.0,122430.0,"550,00",164120,143275.0,0,0,43.07
C001573,2026-09-01,suburbana,0,20.0,Premium,39630.0,155610.0,"550,00",122430,139020.0,0,1,50.72
C001573,2026-10-01,suburbana,0,36.66666666666666,Premium,39630.0,155730.0,"550,00",155610,155670.0,0,0,41.93
C001573,2026-11-01,suburbana,0,42.5,Premium,39630.0,158630.0,"550,00",155730,157180.0,0,1,56.27
C001573,2026-12-01,suburbana,0,30.0,Premium,39630.0,152240.0,"550,00",158630,155435.0,0,1,52.57
C001574,2026-02-01,suburbana,0,50.0,Premium,49570.0,124660.0,"520,00",166390,145525.0,0,0,21.04
C001574,2026-03-01,suburbana,0,30.0,Premium,49570.0,132240.0,"520,00",124660,128450.0,0,0,33.89
C001574,2026-04-01,suburbana,0,30.0,Premium,49570.0,178330.0,"520,00",132240,155285.0,0,0,27.93
C001574,2026-05-01,suburbana,0,35.0,Premium,49570.0,188500.0,"520,00",178330,183415.0,0,0,10.47
C001574,2026-06-01,suburbana,0,38.333333333333336,Premium,49570.0,265700.0,"520,00",188500,227100.0,0,0,9.91
C001574,2026-07-01,suburbana,0,40.0,Premium,49570.0,134880.0,"520,00",265700,200290.0,0,0,10.95
C001574,2026-08-01,suburbana,0,40.0,Premium,49570.0,134430.0,"520,00",134880,134655.0,0,0,32.87
C001574,2026-09-01,suburbana,0,35.0,Premium,49570.0,75900.0,"520,00",134430,105165.0,0,0,45.79
C001574,2026-10-01,suburbana,0,,Premium,34568.127921801955,167150.0,,75900,121525.0,0,1,69.01
C001574,2026-11-01,suburbana,0,38.0,Premium,49570.0,117160.0,"520,00",167150,142155.0,0,0,16.76
C001574,2026-12-01,suburbana,0,30.0,Premium,49570.0,171500.0,"520,00",117160,144330.0,0,0,33.75
C001575,2026-02-01,urbana_premium,0,40.0,Contrato,41310.0,196540.0,,491540,344040.0,0,0,33.1
C001575,2026-03-01,urbana_premium,0,35.0,Contrato,41310.0,343280.0,,196540,269910.0,0,0,11.57
C001575,2026-04-01,urbana_premium,0,35.0,Contrato,41310.0,519660.0,,343280,431470.0,0,0,5.02
C001575,2026-05-01,urbana_premium,0,,Contrato,34568.127921801955,344510.0,,519660,432085.0,0,0,26.32
C001575,2026-06-01,urbana_premium,0,40.0,Contrato,41310.0,511050.0,,344510,427780.0,0,0,6.03
C001575,2026-07-01,urbana_premium,0,35.0,Contrato,41310.0,506330.0,,511050,508690.0,0,0,6.36
C001575,2026-08-01,urbana_premium,0,30.0,Contrato,41310.0,502100.0,,506330,504215.0,0,0,6.49
C001575,2026-09-01,urbana_premium,0,43.333333333333336,Contrato,41310.0,486080.0,,502100,494090.0,0,0,14.92
C001575,2026-10-01,urbana_premium,0,25.0,Contrato,41310.0,479130.0,,486080,482605.0,0,0,14.91
C001575,2026-11-01,urbana_premium,0,,Contrato,34568.127921801955,479880.0,,479130,479505.0,0,0,14.05
C001575,2026-12-01,urbana_premium,0,,Contrato,34568.127921801955,483460.0,,479880,481670.0,0,0,14.05
C001576,2026-02-01,urbana_premium,0,40.0,Premium,63440.0,741870.0,"910,00",745770,743820.0,0,0,2.26
C001576,2026-03-01,urbana_premium,0,33.333333333333336,Premium,63440.0,274020.0,"910,00",741870,507945.0,0,0,4.57
C001576,2026-04-01,urbana_premium,0,,Premium,34568.127921801955,809490.0,,274020,541755.0,0,0,33.76
C001576,2026-05-01,urbana_premium,0,35.0,Premium,63440.0,576240.0,"910,00",809490,692865.0,0,0,2.89
C001576,2026-06-01,urbana_premium,0,40.0,Premium,63440.0,326420.0,"910,00",576240,451330.0,0,0,4.81
C001576,2026-07-01,urbana_premium,0,40.0,Premium,63440.0,729650.0,"910,00",326420,528035.0,0,0,2.66
C001576,2026-08-01,urbana_premium,0,40.0,Premium,63440.0,526570.0,"910,00",729650,628110.0,0,0,2.92
C001576,2026-09-01,urbana_premium,0,32.0,Premium,63440.0,789680.0,"910,00",526570,658125.0,0,0,2.0
C001576,2026-10-01,urbana_premium,0,,Premium,34568.127921801955,764490.0,,789680,777085.0,0,0,13.04
C001576,2026-11-01,urbana_premium,0,40.0,Premium,63440.0,784720.0,"910,00",764490,774605.0,0,0,2.26
C001576,2026-12-01,urbana_premium,0,40.0,Premium,63440.0,732300.0,"910,00",784720,758510.0,0,0,2.26
C001577,2026-02-01,urbana_premium,0,30.0,Premium,34420.0,596310.0,"110,00",576930,586620.0,0,0,15.39
C001577,2026-03-01,urbana_premium,0,44.0,Premium,34420.0,418720.0,"110,00",596310,507515.0,0,0,16.28
C001577,2026-04-01,urbana_premium,0,32.5,Premium,34420.0,608490.0,"110,00",418720,513605.0,0,0,19.21
C001577,2026-05-01,urbana_premium,0,36.66666666666666,Premium,34420.0,613290.0,"110,00",608490,610890.0,0,0,11.52
C001577,2026-06-01,urbana_premium,0,50.0,Premium,34420.0,428300.0,"110,00",613290,520795.0,0,0,14.76
C001577,2026-07-01,urbana_premium,0,30.0,Premium,34420.0,428700.0,"110,00",428300,428500.0,0,0,33.37
C001577,2026-08-01,urbana_premium,0,30.0,Premium,34420.0,612120.0,"110,00",428700,520410.0,0,0,19.55
C001577,2026-09-01,urbana_premium,0,33.333333333333336,Premium,34420.0,596710.0,"110,00",612120,604415.0,0,0,17.3
C001577,2026-10-01,urbana_premium,0,40.0,Premium,34420.0,580300.0,"110,00",596710,588505.0,0,0,13.16
C001577,2026-11-01,urbana_premium,0,30.0,Premium,34420.0,574730.0,"110,00",580300,577515.0,0,0,15.44
C001577,2026-12-01,urbana_premium,0,30.0,Premium,34420.0,574900.0,"110,00",574730,574815.0,0,0,15.44
C001578,2026-02-01,suburbana,0,40.0,Contrato,33640.0,305590.0,"410,00",309220,307405.0,0,0,44.46
C001578,2026-03-01,suburbana,0,28.0,Contrato,33640.0,410200.0,"410,00",305590,357895.0,0,1,51.63
C001578,2026-04-01,suburbana,0,37.5,Contrato,33640.0,320320.0,"410,00",410200,365260.0,0,0,28.59
C001578,2026-05-01,suburbana,0,,Contrato,34568.127921801955,213260.0,,320320,266790.0,0,0,38.19
C001578,2026-06-01,suburbana,0,40.0,Contrato,33640.0,303550.0,"410,00",213260,258405.0,0,0,20.97
C001578,2026-07-01,suburbana,0,40.0,Contrato,33640.0,211750.0,"410,00",303550,257650.0,0,0,30.4
C001578,2026-08-01,suburbana,0,40.0,Contrato,33640.0,301760.0,"410,00",211750,256755.0,0,0,20.97
C001578,2026-09-01,suburbana,0,50.0,Contrato,33640.0,192560.0,"410,00",301760,247160.0,0,0,21.12
C001578,2026-10-01,suburbana,0,24.0,Contrato,33640.0,288840.0,"410,00",192560,240700.0,0,0,30.02
C001578,2026-11-01,suburbana,0,35.0,Contrato,33640.0,292620.0,"410,00",288840,290730.0,0,0,34.83
C001578,2026-12-01,suburbana,0,33.333333333333336,Contrato,33640.0,299550.0,"410,00",292620,296085.0,0,0,43.43
C001579,2026-02-01,suburbana,0,38.333333333333336,Premium,38960.0,530810.0,"340,00",522840,526825.0,0,0,19.93
C001579,2026-03-01,suburbana,0,36.66666666666666,Premium,38960.0,346350.0,"340,00",530810,438580.0,0,0,30.23
C001579,2026-04-01,suburbana,0,30.0,Premium,38960.0,365840.0,"340,00",346350,356095.0,0,1,52.77
