cliente_id,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Promedio de importe_total,Promedio de antiguedad_meses
C005297,suburbana,0,32.25806451612903,Premium,"31270,00","7916,69","110,00"
C005298,urbana_premium,0,35.65217391304348,Premium,"70920,00","20452,17","400,00"
C005299,urbana_premium,1,34.285714285714285,Premium,"27440,00","10580,23","150,00"
C005300,suburbana,0,35.16129032258065,Contrato,"21140,00","9060,81","130,00"
C005301,suburbana,0,32.916666666666664,Premium,"43590,00","6226,34","140,00"
C005302,rural,1,34.35897435897436,Contrato,"25110,00","5125,13","440,00"
C005303,rural,0,34.67741935483871,Premium,"38230,00","6096,86","330,00"
C005304,suburbana,0,36.25,Prepago,"18940,00","3376,67","530,00"
C005305,rural,0,33.77777777777778,Prepago,"12410,00","3042,26","200,00"
C005306,suburbana,0,33.75,Contrato,"18050,00","6160,47","560,00"
C005307,suburbana,1,36.666666666666664,Premium,"38170,00","4686,25","170,00"
C005308,urbana_premium,0,35.90909090909091,Premium,"58270,00","20512,46","350,00"
C005309,rural,0,33.38461538461539,Prepago,"33770,00","5177,74","210,00"
C005310,urbana_premium,0,35.5,Contrato,"46490,00","10715,23","190,00"
C005311,suburbana,1,38,Premium,"46220,00","8108,56","630,00"
C005312,urbana_premium,0,35.9375,Premium,"30950,00","10901,38","210,00"
C005313,suburbana,1,35.21739130434783,Prepago,"14880,00","5007,56","380,00"
C005314,suburbana,0,34.61538461538461,Premium,"16930,00","22806,86","550,00"
C005315,suburbana,0,34,Contrato,"17930,00","4515,64","290,00"
C005316,suburbana,0,35.13513513513514,Prepago,"15140,00","4390,26","160,00"
C005317,suburbana,0,35,Prepago,"18520,00","2839,50","60,00"
C005318,urbana_premium,0,33.57142857142857,Premium,"27690,00","21789,54","220,00"
C005319,rural,0,33.87755102040816,Premium,"28710,00","7624,06","440,00"
C005320,suburbana,0,34.44444444444444,Premium,,"8436,71","510,00"
C005321,suburbana,0,32.758620689655174,Contrato,"50540,00","6356,19","380,00"
C005322,suburbana,1,33.75,Premium,"19320,00","24189,18","240,00"
C005323,suburbana,1,33.84615384615385,Contrato,"33970,00","7766,63","300,00"
C005324,suburbana,1,33.42857142857143,Prepago,"47250,00","8052,74","180,00"
C005325,urbana_premium,1,35.88235294117647,Premium,"32010,00","14034,21","130,00"
C005326,urbana_premium,1,32.666666666666664,Premium,"32750,00","21156,33","480,00"
C005327,urbana_premium,0,32.82051282051282,Prepago,"62080,00","3407,74","90,00"
C005328,urbana_premium,0,35.625,Premium,"33790,00","19489,36",
C005329,suburbana,0,35.714285714285715,Premium,"49230,00","14227,52","170,00"
C005330,suburbana,0,36.470588235294116,Prepago,"17750,00","2588,76","320,00"
C005331,urbana_premium,0,36.857142857142854,Prepago,"67460,00","3752,86","270,00"
C005332,rural,0,32.5,Premium,,"26874,19","190,00"
C005333,urbana_premium,0,33.84615384615385,Premium,"27390,00","18002,76","350,00"
C005334,urbana_premium,0,37.27272727272727,Premium,"34360,00","19265,97","150,00"
C005335,suburbana,0,34.54545454545455,Contrato,"19310,00","8477,97","830,00"
C005336,urbana_premium,0,33.03030303030303,Prepago,"32200,00","4673,83","120,00"
C005337,suburbana,0,31.666666666666668,Contrato,"17240,00","8751,82","400,00"
C005338,rural,0,32.241379310344826,Contrato,"12450,00","7892,17","730,00"
C005339,urbana_premium,0,36.5,Premium,"24680,00","19329,95","320,00"
C005340,urbana_premium,0,31.73913043478261,Premium,"55020,00","33611,11","500,00"
C005341,suburbana,1,36.25,Prepago,"15550,00","10416,33","690,00"
C005342,suburbana,0,34.87179487179487,Contrato,"48200,00","3951,58","330,00"
C005343,urbana_premium,0,35.90909090909091,Premium,"52720,00","12981,83","-250,00"
C005344,urbana_premium,0,34.8,Premium,"60700,00","34795,83","550,00"
C005345,urbana_premium,0,35.76923076923077,Premium,,"26781,36","390,00"
C005346,suburbana,0,35.45454545454545,Contrato,"53090,00","3416,62","40,00"
C005347,rural,1,37.25,Prepago,"14050,00","4802,10","130,00"
C005348,rural,0,34.89795918367347,Premium,"37480,00","6443,11","240,00"
C005349,rural,0,35.26315789473684,Premium,"67310,00","5483,54","590,00"
C005350,rural,0,32.35294117647059,Prepago,"21170,00","2101,20","320,00"
C005351,urbana_premium,0,34.074074074074076,Contrato,"37540,00","7864,97","170,00"
C005352,urbana_premium,0,34.09090909090909,Prepago,"27730,00","7787,14","330,00"
C005353,rural,1,35.714285714285715,Prepago,"23760,00","996,50","30,00"
C005354,suburbana,0,30.54054054054054,Prepago,"31820,00","4347,49","90,00"
C005355,urbana_premium,1,36.12903225806452,Premium,"16740,00","33254,14","760,00"
C005356,urbana_premium,0,31.25,Premium,"47420,00","18184,66","120,00"
C005357,urbana_premium,0,35.714285714285715,Premium,"56440,00","23754,60","780,00"
C005358,suburbana,0,35,Contrato,"21900,00","4009,64","860,00"
C005359,rural,0,32.7906976744186,Premium,"20010,00","23402,61","380,00"
C005360,urbana_premium,0,36.08695652173913,Premium,"51510,00","16543,64","480,00"
C005361,suburbana,0,35.666666666666664,Prepago,"21530,00","2222,20","130,00"
C005362,suburbana,1,36.42857142857143,Premium,"38670,00","14138,04","260,00"
C005363,urbana_premium,0,34.11764705882353,Premium,"42310,00","22846,36","840,00"
C005364,urbana_premium,0,36,Premium,"86660,00","14087,37","770,00"
C005365,urbana_premium,0,33.75,Prepago,"36600,00","5176,44","580,00"
C005366,urbana_premium,0,36.89655172413793,Prepago,"31750,00","5648,00","450,00"
C005367,suburbana,0,32.68292682926829,Prepago,"32500,00","2377,38","70,00"
C005368,urbana_premium,0,33.04347826086956,Prepago,"39860,00","4251,60","180,00"
C005369,urbana_premium,0,35.90909090909091,Premium,"67760,00","11900,23","220,00"
C005370,suburbana,0,31.666666666666668,Contrato,"51810,00","5941,09","550,00"
C005371,urbana_premium,0,32,Premium,"29650,00","13439,89","260,00"
C005372,suburbana,0,34.166666666666664,Contrato,"27870,00","5052,83","420,00"
C005373,suburbana,0,34.13793103448276,Prepago,"23380,00","6492,57","120,00"
C005374,urbana_premium,0,37.2,Contrato,"28210,00","15030,37","100,00"
C005375,suburbana,1,38.333333333333336,Contrato,"9520,00","4788,50","250,00"
C005376,suburbana,0,34.054054054054056,Premium,"53830,00","24032,14","290,00"
C005377,urbana_premium,0,35,Contrato,"30270,00","8193,17","420,00"
C005378,rural,0,34.44444444444444,Prepago,"19860,00","4689,89","450,00"
C005379,rural,0,31.333333333333332,Premium,"61210,00","17084,72","190,00"
C005380,urbana_premium,0,34.642857142857146,Premium,"30590,00","11517,89","240,00"
C005381,rural,0,34.339622641509436,Contrato,"21770,00","9517,39","250,00"
C005382,suburbana,1,34.44444444444444,Contrato,"32730,00","7837,75","640,00"
C005383,urbana_premium,0,34.5,Premium,"43080,00","18752,78","480,00"
C005384,rural,0,31.829268292682926,Premium,"18700,00","25791,56","330,00"
C005385,urbana_premium,0,33.793103448275865,Premium,"56710,00","26660,56","300,00"
C005386,urbana_premium,1,40,Prepago,"40490,00","6091,00","230,00"
C005387,suburbana,1,31.666666666666668,Premium,"31000,00","7800,00","460,00"
C005388,rural,0,32.264150943396224,Prepago,"18340,00","4851,61","460,00"
C005389,suburbana,1,36.27906976744186,Prepago,"28480,00","3123,48","70,00"
C005390,urbana_premium,0,38.214285714285715,Premium,"53840,00","20369,39","80,00"
C005391,suburbana,0,33.03030303030303,Premium,"41980,00","6207,97","410,00"
C005392,suburbana,0,35,Premium,"25650,00","29021,03","730,00"
C005393,suburbana,0,34,Contrato,"22740,00","6920,80","220,00"
C005394,urbana_premium,0,35.65217391304348,Premium,"52060,00","13876,94","380,00"
C005395,suburbana,0,33.46938775510204,Prepago,"33130,00","3776,44","30,00"
C005396,suburbana,0,34,Contrato,"40520,00","4155,11","530,00"
C005397,suburbana,0,36.92307692307692,Premium,"21240,00","6999,50","360,00"
C005398,suburbana,0,37.5,Prepago,"29590,00","5143,11","480,00"
C005399,suburbana,0,32.857142857142854,Premium,"40550,00","13353,35","300,00"
C005400,suburbana,0,35,Premium,"23230,00","14034,14","620,00"
C005401,suburbana,0,31.794871794871796,Contrato,"57710,00","5267,03","690,00"
C005402,rural,0,32.12765957446808,Premium,"41080,00","9602,56","230,00"
C005403,suburbana,0,35,Contrato,"27760,00","4419,64","500,00"
C005404,urbana_premium,0,33.68421052631579,Premium,"35730,00","23480,83","640,00"
C005405,suburbana,0,38.47826086956522,Prepago,,"5702,80",
C005406,rural,0,31.08695652173913,Premium,"24640,00","11987,19","330,00"
C005407,suburbana,0,36.36363636363637,Premium,"45600,00","12215,14",
C005408,urbana_premium,0,34.5,Premium,"28120,00","16221,70","450,00"
C005409,urbana_premium,0,35.2,Premium,"28230,00","19684,16","410,00"
C005410,urbana_premium,0,31,Premium,"42080,00","16209,30","190,00"
C005411,urbana_premium,0,37.391304347826086,Premium,"45520,00","15588,31","360,00"
C005412,urbana_premium,0,35.2,Prepago,"37800,00","6150,25","380,00"
C005413,suburbana,0,32.8,Contrato,"40780,00","15820,00","410,00"
C005414,rural,1,30.833333333333332,Premium,"37460,00","33537,88","210,00"
C005415,rural,0,31.21212121212121,Prepago,"30150,00","5852,38","240,00"
C005416,urbana_premium,0,35.90909090909091,Contrato,"43590,00","12335,71","310,00"
C005417,suburbana,0,36.41025641025641,Prepago,"27630,00","5440,12","70,00"
C005418,urbana_premium,1,32.857142857142854,Contrato,"39290,00","7555,05","400,00"
C005419,urbana_premium,0,34.78260869565217,Premium,"23730,00","35092,92",
C005420,suburbana,0,36.666666666666664,Premium,"19660,00","12265,11","380,00"
C005421,suburbana,0,31.333333333333332,Premium,"46310,00","13299,68","360,00"
C005422,urbana_premium,0,35.357142857142854,Contrato,"70710,00","7389,89","150,00"
C005423,urbana_premium,0,37.083333333333336,Premium,"23730,00","18776,97","520,00"
C005424,rural,0,32.5531914893617,Premium,"28110,00","7477,11","280,00"
C005425,urbana_premium,0,34.44444444444444,Prepago,"22450,00","9323,40","190,00"
C005426,suburbana,0,35.483870967741936,Premium,"53070,00","13930,24","-190,00"
C005427,urbana_premium,0,35.333333333333336,Premium,"38050,00","17745,03","210,00"
C005428,urbana_premium,0,37.93103448275862,Premium,"92440,00","13038,66","540,00"
C005429,urbana_premium,1,35,Premium,"30630,00","12188,63",
C005430,urbana_premium,0,35.744680851063826,Prepago,"32020,00","6846,05","260,00"
C005431,suburbana,1,39.56521739130435,Prepago,"34280,00","4671,95","40,00"
C005432,suburbana,0,34.166666666666664,Premium,"40900,00","6772,46","160,00"
C005433,rural,1,32.903225806451616,Contrato,"30840,00","12154,04","70,00"
C005434,suburbana,1,37.142857142857146,Premium,"41920,00","7728,96","220,00"
C005435,rural,0,32.65625,Prepago,"21450,00","1792,71","300,00"
C005436,suburbana,0,37.89473684210526,Premium,"42090,00","8227,81","190,00"
C005437,urbana_premium,0,32.22222222222222,Premium,"83350,00","13810,57","380,00"
C005438,rural,1,36,Contrato,"30730,00","4493,62","320,00"
C005439,urbana_premium,1,34.48275862068966,Contrato,"28750,00","11960,00","250,00"
C005440,urbana_premium,0,34.44444444444444,Premium,"44450,00","10968,39","170,00"
C005441,urbana_premium,0,40,Premium,,"22842,41","540,00"
C005442,urbana_premium,1,30.714285714285715,Premium,"48940,00","16066,81","740,00"
C005443,urbana_premium,0,38.333333333333336,Contrato,"21350,00","7352,14","470,00"
C005444,rural,0,32.64150943396226,Premium,"29850,00","13158,47","100,00"
C005445,urbana_premium,0,35.42857142857143,Premium,"37740,00","28832,57","120,00"
C005446,urbana_premium,0,34.827586206896555,Premium,"54410,00","16335,69","760,00"
C005447,urbana_premium,0,36.4,Premium,"38930,00","19100,77","280,00"
C005448,suburbana,1,33.333333333333336,Contrato,"48890,00","8920,17","1090,00"
C005449,suburbana,0,30.27777777777778,Prepago,"36420,00","2269,46","120,00"
C005450,suburbana,0,33.4375,Premium,"43830,00","7159,23","280,00"
C005451,rural,0,31.914893617021278,Premium,"20300,00","16224,91","850,00"
C005452,urbana_premium,0,36.81818181818182,Prepago,"32850,00","8034,94","480,00"
C005453,rural,0,33.333333333333336,Contrato,"14250,00","4963,64","520,00"
C005454,urbana_premium,0,36.12903225806452,Premium,"25700,00","25265,11","170,00"
C005455,urbana_premium,0,37.22222222222222,Premium,"39600,00","15788,77","600,00"
C005456,suburbana,0,33.10344827586207,Premium,"30500,00","18686,22","660,00"
C005457,urbana_premium,0,36.89655172413793,Prepago,"44060,00","5547,09","90,00"
C005458,suburbana,0,34.11764705882353,Contrato,"23420,00","3468,71","80,00"
C005459,rural,0,29.818181818181817,Premium,"24640,00","11770,66","590,00"
C005460,suburbana,0,33,Premium,"47760,00","13960,09","340,00"
C005461,suburbana,0,33.611111111111114,Premium,"34700,00","8382,58","490,00"
C005462,urbana_premium,1,32.5,Premium,"38820,00","23220,00","370,00"
C005463,suburbana,1,32.22222222222222,Prepago,,"6613,60","60,00"
C005464,rural,0,33.18181818181818,Premium,"35880,00","14856,46","340,00"
C005465,rural,0,35.3125,Contrato,"24670,00","4019,24","140,00"
C005466,urbana_premium,1,34.34782608695652,Prepago,"31910,00","5471,10","70,00"
C005467,urbana_premium,0,35,Contrato,"32030,00","6661,19","120,00"
C005468,urbana_premium,0,34.61538461538461,Premium,"31640,00","18677,72","670,00"
C005469,suburbana,0,35,Premium,"24430,00","19985,18","150,00"
C005470,suburbana,0,31.875,Premium,"39300,00","6589,56","180,00"
C005471,suburbana,0,34.651162790697676,Prepago,"54060,00","10224,00","410,00"
C005472,rural,1,36.89655172413793,Premium,"20120,00","6939,07","370,00"
C005473,urbana_premium,0,35.714285714285715,Premium,"27910,00","33790,47","250,00"
C005474,rural,1,33.91304347826087,Prepago,"14880,00","5877,90","280,00"
C005475,suburbana,0,34.375,Premium,"54550,00","11430,09","100,00"
C005476,urbana_premium,0,32.30769230769231,Premium,"53680,00","17090,83","240,00"
C005477,rural,0,30.952380952380953,Premium,"18290,00","11700,75","470,00"
C005478,suburbana,0,35.64102564102564,Contrato,"31310,00","6316,34","180,00"
C005479,urbana_premium,0,34.857142857142854,Premium,"62540,00","11344,38","340,00"
C005480,suburbana,1,34.6875,Premium,"29150,00","8855,26","350,00"
C005481,suburbana,0,34.705882352941174,Premium,"40320,00","6028,74","570,00"
C005482,rural,0,33.57142857142857,Premium,"21980,00","25606,44","130,00"
C005483,suburbana,0,31.764705882352942,Contrato,"26880,00","3407,11","50,00"
C005484,rural,0,33.20754716981132,Prepago,"9190,00","3268,34","220,00"
C005485,urbana_premium,0,34.629629629629626,Prepago,"33220,00","10224,59","210,00"
C005486,urbana_premium,0,33.214285714285715,Premium,"31730,00","22371,39","310,00"
C005487,urbana_premium,0,37.5,Premium,"45920,00","18542,86","500,00"
C005488,urbana_premium,0,36.666666666666664,Prepago,"41770,00","6056,00","420,00"
C005489,suburbana,0,34.57142857142857,Premium,"31950,00","18371,94","650,00"
C005490,rural,0,34.8,Prepago,,"4513,51","-90,00"
C005491,suburbana,1,34.61538461538461,Contrato,"13150,00","9632,44","230,00"
C005492,rural,0,30.869565217391305,Premium,"22820,00","7576,51","390,00"
C005493,urbana_premium,0,33.142857142857146,Premium,"25420,00","22803,56","190,00"
C005494,suburbana,0,35.6,Premium,"19240,00","6369,00","130,00"
C005495,suburbana,1,37.5,Premium,"26930,00","11587,00","330,00"
C005496,urbana_premium,0,34.5,Premium,"38570,00","15559,44","430,00"
C005497,urbana_premium,0,36.45161290322581,Premium,"45630,00","12837,84","420,00"
C005498,suburbana,0,37.906976744186046,Contrato,"34720,00","3866,81","140,00"
C005499,suburbana,1,32.857142857142854,Premium,"22320,00","8167,40","190,00"
C005500,urbana_premium,1,36.52173913043478,Premium,,"17053,04","250,00"
C005501,urbana_premium,0,37.27272727272727,Contrato,"63290,00","14096,26","230,00"
C005502,urbana_premium,0,39.44444444444444,Premium,"67340,00","11497,86","440,00"
C005503,urbana_premium,0,35.5,Premium,"34380,00","15362,41","230,00"
C005504,suburbana,0,33.2,Contrato,"30790,00","3292,41","330,00"
C005505,urbana_premium,1,34.166666666666664,Premium,"27970,00","14555,39","270,00"
C005506,rural,1,30.689655172413794,Premium,"33260,00","33797,88","790,00"
C005507,urbana_premium,0,35.6,Premium,"86090,00","15208,42","130,00"
C005508,rural,1,30.88888888888889,Prepago,"19250,00","4462,76","10,00"
C005509,urbana_premium,0,34.34782608695652,Contrato,"57770,00","9380,51","50,00"
C005510,urbana_premium,0,32.8,Premium,"49530,00","12547,22","60,00"
C005511,suburbana,0,35.483870967741936,Premium,,"6645,31","350,00"
C005512,suburbana,0,32.916666666666664,Prepago,"23360,00","5118,94","200,00"
C005513,urbana_premium,0,34.34782608695652,Premium,"91130,00","19227,65","270,00"
C005514,suburbana,0,36.94444444444444,Prepago,"38980,00","2905,00","300,00"
C005515,urbana_premium,0,37.142857142857146,Premium,"53540,00","24536,06","220,00"
C005516,suburbana,0,35.925925925925924,Premium,"27680,00","25633,34","190,00"
C005517,urbana_premium,0,36.111111111111114,Premium,"39100,00","21302,60","410,00"
C005518,rural,1,31.85185185185185,Contrato,"15160,00","14380,70","360,00"
C005519,urbana_premium,0,35,Premium,"49960,00","19139,97","450,00"
C005520,urbana_premium,0,36,Premium,"33570,00","14946,58",
C005521,suburbana,0,33.68421052631579,Contrato,"20810,00","7428,74","80,00"
C005522,urbana_premium,0,38.372093023255815,Premium,"28380,00","14529,95","830,00"
C005523,suburbana,0,37.22222222222222,Prepago,,"3657,77","320,00"
C005524,suburbana,1,35.625,Contrato,"26860,00","8499,27","160,00"
C005525,urbana_premium,0,32.5,Premium,"43540,00","18035,50","520,00"
C005526,urbana_premium,0,33.57142857142857,Premium,"25190,00","23952,27","310,00"
C005527,suburbana,0,34.166666666666664,Prepago,"27900,00","4743,56","580,00"
C005528,rural,1,31.724137931034484,Prepago,"14370,00","3352,57","160,00"
C005529,urbana_premium,0,38.57142857142857,Premium,"43600,00","15889,83","290,00"
C005530,urbana_premium,0,36.5,Premium,"27830,00","24834,94","190,00"
C005531,suburbana,0,34.857142857142854,Contrato,"39420,00","9196,18","220,00"
C005532,suburbana,0,33.61702127659574,Prepago,"15930,00","2381,72","140,00"
C005533,suburbana,0,29.51219512195122,Premium,"23890,00","8877,06","290,00"
C005534,suburbana,0,33.75,Premium,"45000,00","16473,08","730,00"
C005535,suburbana,0,35.45454545454545,Premium,"50980,00","4978,47","200,00"
C005536,urbana_premium,0,34.84848484848485,Prepago,"38360,00","4352,91","630,00"
C005537,urbana_premium,1,35,Premium,"33410,00","20024,94","280,00"
C005538,urbana_premium,0,34.11764705882353,Premium,"39870,00","12207,41","850,00"
C005539,rural,0,33.92857142857143,Prepago,"47610,00","1553,33","320,00"
C005540,rural,0,30.930232558139537,Prepago,"21130,00","1893,38","90,00"
C005541,urbana_premium,1,35.714285714285715,Premium,"38320,00","23284,73","240,00"
C005542,suburbana,1,34.54545454545455,Prepago,"20620,00","7928,38","280,00"
C005543,urbana_premium,0,33.333333333333336,Premium,"30190,00","12762,86","230,00"
C005544,urbana_premium,1,35,Prepago,"44660,00","5381,11","150,00"
C005545,suburbana,1,35.55555555555556,Prepago,"40750,00","2160,20","290,00"
C005546,urbana_premium,0,37.333333333333336,Premium,"42550,00","20392,77","300,00"
C005547,urbana_premium,0,37.5,Premium,"51190,00","35977,54","540,00"
C005548,suburbana,1,35.416666666666664,Prepago,"21000,00","2967,00","500,00"
C005549,suburbana,0,31.904761904761905,Prepago,"20290,00","6782,63","390,00"
C005550,suburbana,0,36.96969696969697,Premium,"39360,00","6326,03","220,00"
C005551,urbana_premium,0,37.857142857142854,Contrato,"32400,00","7498,83","540,00"
C005552,suburbana,0,33.2,Contrato,"19760,00","8730,29","140,00"
C005553,suburbana,0,30.606060606060606,Contrato,"32000,00","15792,14","440,00"
C005554,urbana_premium,0,35.76923076923077,Premium,"39440,00","20897,51","-300,00"
C005555,rural,1,36,Premium,,"24737,46","260,00"
C005556,urbana_premium,0,37.8125,Prepago,"66710,00","3866,31","110,00"
C005557,urbana_premium,1,36.55172413793103,Prepago,"73770,00","7246,17","300,00"
C005558,suburbana,0,30.73170731707317,Prepago,"41710,00","5771,97","90,00"
C005559,rural,0,34.666666666666664,Premium,"26980,00","23791,11","420,00"
C005560,urbana_premium,0,35.88235294117647,Premium,"62050,00","22847,08","320,00"
C005561,urbana_premium,0,33.91304347826087,Premium,"40450,00","13995,00","710,00"
C005562,rural,0,34.2,Prepago,"21690,00","4209,78","120,00"
C005563,suburbana,0,32.4,Premium,"24300,00","6763,94","360,00"
C005564,urbana_premium,0,35,Contrato,,"16609,29",
C005565,urbana_premium,0,31.5,Premium,"52970,00","15821,27","160,00"
C005566,urbana_premium,0,35.55555555555556,Prepago,"22630,00","5890,82","340,00"
C005567,rural,0,29.767441860465116,Premium,"18860,00","17689,74","550,00"
C005568,urbana_premium,0,33.5,Premium,"33820,00","13065,05","310,00"
C005569,rural,0,32.03703703703704,Prepago,"14190,00","2388,66","290,00"
C005570,urbana_premium,0,35.65217391304348,Prepago,"33380,00","4914,97","220,00"
C005571,urbana_premium,0,36,Premium,"39550,00","22632,00","560,00"
C005572,suburbana,0,32.093023255813954,Prepago,"42710,00","6133,15","670,00"
C005573,urbana_premium,0,35,Premium,"32060,00","11714,19","270,00"
C005574,suburbana,0,35.18518518518518,Premium,"30880,00","6294,38","200,00"
C005575,suburbana,0,33.90243902439025,Prepago,"17670,00","2743,11","330,00"
C005576,urbana_premium,0,30.476190476190474,Premium,"25000,00","14558,69","230,00"
C005577,suburbana,0,33.58974358974359,Contrato,"15310,00","9194,79","250,00"
C005578,suburbana,0,37.05882352941177,Premium,"41990,00","8812,80","670,00"
C005579,suburbana,0,34.166666666666664,Prepago,"26580,00","3581,09","180,00"
C005580,urbana_premium,0,33.6,Premium,"41350,00","15250,61","180,00"
C005581,suburbana,0,36.06060606060606,Premium,"35800,00","7385,81","270,00"
C005582,suburbana,0,32.64705882352941,Premium,"39560,00","5889,28","190,00"
C005583,suburbana,1,35.51724137931034,Contrato,"60140,00","7845,80","170,00"
C005584,rural,0,33.77777777777778,Premium,"22880,00","26676,11","80,00"
C005585,rural,0,33.38709677419355,Prepago,"18100,00","2052,44","680,00"
C005586,urbana_premium,0,34.166666666666664,Contrato,"48870,00","13455,86","570,00"
C005587,urbana_premium,0,37.74193548387097,Prepago,"87520,00","6791,97","570,00"
C005588,urbana_premium,1,35,Contrato,"31690,00","10379,36","400,00"
C005589,urbana_premium,1,40,Contrato,"28980,00","3674,00","430,00"
C005590,rural,1,33.333333333333336,Contrato,"9490,00","8474,37","120,00"
C005591,suburbana,0,36.2,Prepago,"14460,00","2572,63","100,00"
C005592,urbana_premium,0,36.206896551724135,Premium,"62900,00","25679,58","290,00"
C005593,urbana_premium,0,36.08695652173913,Premium,"36020,00","25766,31","200,00"
C005594,rural,0,34.4,Contrato,"15590,00","7899,83","230,00"
C005595,urbana_premium,0,35.78947368421053,Premium,"38320,00","12660,31","190,00"
C005596,suburbana,0,33.513513513513516,Premium,"74090,00","6541,62","130,00"
C005597,urbana_premium,0,35.6,Premium,"38330,00","16429,55",
C005598,suburbana,0,35.09803921568628,Prepago,"58260,00","1710,83","170,00"
C005599,urbana_premium,0,34.285714285714285,Contrato,"27570,00","7001,36","230,00"
C005600,urbana_premium,0,33.68421052631579,Premium,"63810,00","18956,74","220,00"
C005601,suburbana,0,34.09090909090909,Premium,"24490,00","7943,37","480,00"
C005602,suburbana,1,32.38095238095238,Premium,"22770,00","12274,92","130,00"
C005603,urbana_premium,0,35.88235294117647,Premium,"27550,00","13727,95","410,00"
C005604,urbana_premium,0,38.46153846153846,Prepago,"34170,00","4693,09","20,00"
C005605,suburbana,0,32.8125,Premium,"41950,00","12190,42","1170,00"
C005606,suburbana,0,31.071428571428573,Premium,"25180,00","20726,53","700,00"
C005607,rural,1,32.5,Contrato,"33760,00","12318,67","130,00"
C005608,urbana_premium,0,34.5945945945946,Prepago,"29780,00","6775,51","90,00"
C005609,suburbana,0,37.69230769230769,Premium,"28970,00","6029,33","850,00"
C005610,suburbana,0,32.95454545454545,Contrato,"24760,00","4572,00","440,00"
C005611,suburbana,1,36.470588235294116,Premium,"56200,00","6602,27","200,00"
C005612,suburbana,0,34.193548387096776,Premium,"35730,00","8386,26","320,00"
C005613,urbana_premium,1,35,Contrato,"42280,00","12379,14","70,00"
C005614,suburbana,0,35.526315789473685,Contrato,"27040,00","4283,97","140,00"
C005615,suburbana,0,34.888888888888886,Prepago,"24310,00","1573,11","260,00"
C005616,urbana_premium,0,34.583333333333336,Premium,"26910,00","22929,09","180,00"
C005617,suburbana,0,35.13513513513514,Prepago,"47350,00","2683,51","100,00"
C005618,suburbana,1,35.42857142857143,Prepago,"16940,00","2114,44","140,00"
C005619,urbana_premium,1,34.375,Premium,"33720,00","10699,23","140,00"
C005620,suburbana,0,32.97872340425532,Prepago,"40600,00","2266,62","700,00"
C005621,suburbana,0,35.95238095238095,Prepago,"16580,00","2082,14","480,00"
C005622,suburbana,1,33.125,Premium,"31730,00","19728,52","50,00"
C005623,suburbana,0,35.15151515151515,Premium,"21980,00","11986,03","240,00"
C005624,rural,1,30.476190476190474,Premium,"23430,00","27757,41","640,00"
C005625,rural,1,33,Premium,"21890,00","22116,36","140,00"
C005626,urbana_premium,0,35.55555555555556,Premium,,"12177,14",
C005627,rural,0,34.57627118644068,Contrato,"29020,00","9071,50","530,00"
C005628,urbana_premium,0,34.61538461538461,Premium,"27090,00","16179,38","170,00"
C005629,rural,0,33.02325581395349,Prepago,"19160,00","4967,29","490,00"
C005630,urbana_premium,0,35.45454545454545,Prepago,"38960,00","4690,94","190,00"
C005631,suburbana,0,35.094339622641506,Premium,"34000,00","15271,06","440,00"
C005632,urbana_premium,0,36.333333333333336,Premium,"44760,00","20256,43","250,00"
C005633,suburbana,0,33,Premium,"39320,00","6865,17","100,00"
C005634,suburbana,0,37.69230769230769,Prepago,"12570,00","4385,72","210,00"
C005635,urbana_premium,0,35.925925925925924,Premium,"45320,00","17975,79","70,00"
C005636,rural,1,29.444444444444443,Premium,"23310,00","19402,20","780,00"
C005637,urbana_premium,0,35.15151515151515,Prepago,"31540,00","6687,97","90,00"
C005638,suburbana,0,34.1025641025641,Prepago,"32680,00","2943,38","250,00"
C005639,suburbana,1,35,Prepago,"41140,00","1969,50","420,00"
C005640,suburbana,0,34.87179487179487,Premium,"21930,00","9024,08","430,00"
C005641,suburbana,0,34.91228070175438,Prepago,"48690,00","2574,30","130,00"
C005642,urbana_premium,0,31.904761904761905,Premium,"57170,00","12116,63","210,00"
C005643,urbana_premium,0,38.51851851851852,Contrato,"43570,00","6253,29","410,00"
C005644,suburbana,0,34.57142857142857,Premium,"19430,00","13794,29","280,00"
C005645,suburbana,0,31.568627450980394,Prepago,"63380,00","7008,08",
C005646,urbana_premium,1,38,Prepago,"42280,00","4067,08","220,00"
C005647,urbana_premium,0,35.5,Premium,"40320,00","9546,11","250,00"
C005648,suburbana,0,32.94117647058823,Premium,"31020,00","5612,94","-640,00"
C005649,suburbana,1,30.90909090909091,Contrato,"36170,00","4258,40","80,00"
C005650,rural,1,33.333333333333336,Contrato,"32110,00","7565,71","190,00"
C005651,urbana_premium,0,36.53846153846154,Contrato,"37940,00","17113,34","260,00"
C005652,suburbana,0,34.11764705882353,Premium,"19300,00","8736,46","310,00"
C005653,urbana_premium,0,35,Premium,"54980,00","25378,05","320,00"
C005654,suburbana,1,33.84615384615385,Premium,"22410,00","10857,67","300,00"
C005655,urbana_premium,1,26.666666666666668,Premium,"26930,00","14842,60","310,00"
C005656,rural,1,31.372549019607842,Contrato,"22700,00","7465,09","140,00"
C005657,urbana_premium,0,33.333333333333336,Premium,"32630,00","13992,28","440,00"
