cliente_id,Mes,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Suma de importe_total,Promedio de antiguedad_meses
C001374,noviembre,urbana_premium,0,50,Prepago,"26300,00",22861,"70,00"
C001374,diciembre,urbana_premium,0,,Prepago,,22374,
C001375,enero,suburbana,0,32.5,Premium,"47060,00",46650,
C001375,febrero,suburbana,0,50,Premium,"47060,00",47532,
C001375,marzo,suburbana,0,40,Premium,"47060,00",34820,
C001375,abril,suburbana,1,30,Premium,"47060,00",50138,
C001375,mayo,suburbana,0,27.5,Premium,"47060,00",32245,
C001375,junio,suburbana,0,40,Premium,"47060,00",33296,
C001375,julio,suburbana,0,32.5,Premium,"47060,00",33179,
C001375,agosto,suburbana,0,40,Premium,"47060,00",32183,
C001375,septiembre,suburbana,0,35,Premium,"47060,00",31105,
C001375,octubre,suburbana,0,40,Premium,"47060,00",30972,
C001375,noviembre,suburbana,0,36,Premium,"47060,00",14609,
C001375,diciembre,suburbana,0,36.666666666666664,Premium,"47060,00",30554,
C001376,enero,suburbana,0,36,Contrato,"28720,00",23913,"150,00"
C001376,febrero,suburbana,0,25,Contrato,"28720,00",16889,"150,00"
C001376,marzo,suburbana,0,28.333333333333332,Contrato,"28720,00",24617,"150,00"
C001376,abril,suburbana,0,,Contrato,,25496,
C001376,mayo,suburbana,0,30,Contrato,"28720,00",19510,"150,00"
C001376,junio,suburbana,0,35,Contrato,"28720,00",26703,"150,00"
C001376,julio,suburbana,0,30,Contrato,"28720,00",26805,"150,00"
C001376,agosto,suburbana,0,,Contrato,,24764,
C001376,septiembre,suburbana,0,40,Contrato,"28720,00",23792,"150,00"
C001376,octubre,suburbana,0,45,Contrato,"28720,00",23588,"150,00"
C001376,noviembre,suburbana,0,40,Contrato,"28720,00",15866,"150,00"
C001376,diciembre,suburbana,0,40,Contrato,"28720,00",23039,"150,00"
C001377,enero,suburbana,0,30,Contrato,"40100,00",11848,"830,00"
C001377,febrero,suburbana,0,40,Contrato,"40100,00",12501,"830,00"
C001377,marzo,suburbana,0,35,Contrato,"40100,00",13586,"830,00"
C001377,abril,suburbana,0,45,Contrato,"40100,00",9998,"830,00"
C001377,mayo,suburbana,0,32.5,Contrato,"40100,00",14866,"830,00"
C001377,junio,suburbana,0,35,Contrato,"40100,00",14601,"830,00"
C001377,julio,suburbana,0,31.666666666666668,Contrato,"40100,00",14468,"830,00"
C001377,agosto,suburbana,0,32.5,Contrato,"40100,00",12665,"830,00"
C001377,septiembre,suburbana,0,33.333333333333336,Contrato,"40100,00",12049,"830,00"
C001377,octubre,suburbana,0,40,Contrato,"40100,00",7522,"830,00"
C001377,noviembre,suburbana,0,35.38461538461539,Contrato,"40100,00",15702,"830,00"
C001377,diciembre,suburbana,0,,Contrato,,11748,
C001378,enero,urbana_premium,0,40,Premium,"50220,00",88709,"220,00"
C001378,febrero,urbana_premium,0,40,Premium,"50220,00",46055,"220,00"
C001378,marzo,urbana_premium,0,20,Premium,"50220,00",46520,"220,00"
C001378,abril,urbana_premium,0,33.333333333333336,Premium,"50220,00",68181,"220,00"
C001378,mayo,urbana_premium,0,31.666666666666668,Premium,"50220,00",28520,"220,00"
C001378,junio,urbana_premium,0,30,Premium,"50220,00",67110,"220,00"
C001378,julio,urbana_premium,0,41.42857142857143,Premium,"50220,00",65100,"220,00"
C001378,agosto,urbana_premium,0,,Premium,,66660,
C001378,septiembre,urbana_premium,0,30,Premium,"50220,00",65946,"220,00"
C001378,octubre,urbana_premium,0,40,Premium,"50220,00",63866,"220,00"
C001378,noviembre,urbana_premium,0,43.333333333333336,Premium,"50220,00",43285,"220,00"
C001378,diciembre,urbana_premium,0,30,Premium,"50220,00",61567,"220,00"
C001379,enero,suburbana,0,30,Contrato,"28440,00",22080,"170,00"
C001379,febrero,suburbana,0,20,Contrato,"28440,00",22777,"170,00"
C001379,marzo,suburbana,0,35,Contrato,"28440,00",15643,"170,00"
C001379,abril,suburbana,0,,Contrato,,16682,
C001379,mayo,suburbana,0,23.333333333333332,Contrato,"28440,00",31216,"170,00"
C001379,junio,suburbana,0,30,Contrato,"28440,00",16613,"170,00"
C001379,julio,suburbana,0,25,Contrato,"28440,00",16152,"170,00"
C001379,agosto,suburbana,0,36.25,Contrato,"28440,00",24261,"170,00"
C001379,septiembre,suburbana,0,37.5,Contrato,"28440,00",23193,"170,00"
C001379,octubre,suburbana,0,26.666666666666668,Contrato,"28440,00",21777,"170,00"
C001379,noviembre,suburbana,0,35,Contrato,"28440,00",21833,"170,00"
C001379,diciembre,suburbana,0,30,Contrato,"28440,00",15659,"170,00"
C001380,enero,suburbana,0,,Premium,"14650,00",40937,"510,00"
C001380,febrero,suburbana,0,23.333333333333332,Premium,"14650,00",29080,"510,00"
C001380,marzo,suburbana,0,45,Premium,"14650,00",28881,"510,00"
C001380,abril,suburbana,0,33.333333333333336,Premium,"14650,00",43411,"510,00"
C001380,mayo,suburbana,0,30,Premium,"14650,00",59953,"510,00"
C001380,junio,suburbana,0,40,Premium,"14650,00",44038,"510,00"
C001380,julio,suburbana,0,30,Premium,"14650,00",57637,"510,00"
C001380,agosto,suburbana,0,34,Premium,"14650,00",42526,"510,00"
C001380,septiembre,suburbana,0,34,Premium,"14650,00",41155,"510,00"
C001380,octubre,suburbana,0,45,Premium,"14650,00",40406,"510,00"
C001380,noviembre,suburbana,0,30,Premium,"14650,00",40263,"510,00"
C001380,diciembre,suburbana,0,30,Premium,"14650,00",39729,"510,00"
C001381,enero,suburbana,0,30,Premium,"31960,00",14549,"230,00"
C001381,febrero,suburbana,0,32.5,Premium,"31960,00",7173,"230,00"
C001381,marzo,suburbana,0,22.5,Premium,"31960,00",23633,"230,00"
C001381,abril,suburbana,0,31.666666666666668,Premium,"31960,00",24692,"230,00"
C001381,mayo,suburbana,0,32.5,Premium,"31960,00",32778,"230,00"
C001381,junio,suburbana,0,32.5,Premium,"31960,00",25687,"230,00"
C001381,julio,suburbana,0,37.5,Premium,"31960,00",24361,"230,00"
C001381,agosto,suburbana,0,43.333333333333336,Premium,"31960,00",14940,"230,00"
C001381,septiembre,suburbana,0,36,Premium,"31960,00",21983,"230,00"
C001381,octubre,suburbana,0,26.666666666666668,Premium,"31960,00",21295,"230,00"
C001381,noviembre,suburbana,0,40,Premium,"31960,00",21108,"230,00"
C001381,diciembre,suburbana,0,36,Premium,"31960,00",21411,"230,00"
C001382,enero,suburbana,0,40,Premium,"35840,00",42207,"160,00"
C001382,febrero,suburbana,0,,Premium,,41609,
C001382,marzo,suburbana,0,27.5,Premium,"35840,00",43497,"160,00"
C001382,abril,suburbana,0,32,Premium,"35840,00",30488,"160,00"
C001382,mayo,suburbana,0,,Premium,,47815,
C001382,junio,suburbana,0,30,Premium,"35840,00",33018,"160,00"
C001382,julio,suburbana,0,35,Premium,"35840,00",46262,"160,00"
C001382,agosto,suburbana,0,30,Premium,"35840,00",41804,"160,00"
C001382,septiembre,suburbana,0,36,Premium,"35840,00",42405,"160,00"
C001382,octubre,suburbana,0,30,Premium,"35840,00",27406,"160,00"
C001382,noviembre,suburbana,0,25,Premium,"35840,00",44002,"160,00"
C001382,diciembre,suburbana,0,33.333333333333336,Premium,"35840,00",43489,"160,00"
C001383,enero,suburbana,0,40,Contrato,"23720,00",15106,"710,00"
C001383,febrero,suburbana,0,30,Contrato,"23720,00",13054,"710,00"
C001383,marzo,suburbana,0,32.5,Contrato,"23720,00",20241,"710,00"
C001383,abril,suburbana,0,27.5,Contrato,"23720,00",15169,"710,00"
C001383,mayo,suburbana,0,28.571428571428573,Contrato,"23720,00",21686,"710,00"
C001383,junio,suburbana,0,36,Contrato,"23720,00",21918,"710,00"
C001383,julio,suburbana,0,37.5,Contrato,"23720,00",15621,"710,00"
C001383,agosto,suburbana,0,36,Contrato,"23720,00",20973,"710,00"
C001383,septiembre,suburbana,0,25,Contrato,"23720,00",19441,"710,00"
C001383,octubre,suburbana,0,33.333333333333336,Contrato,"23720,00",18274,"710,00"
C001383,noviembre,suburbana,0,30,Contrato,"23720,00",24346,"710,00"
C001383,diciembre,suburbana,0,40,Contrato,"23720,00",12010,"710,00"
C001384,enero,suburbana,0,,Contrato,,25452,
C001384,febrero,suburbana,0,36.666666666666664,Contrato,"31540,00",25924,"280,00"
C001384,marzo,suburbana,0,30,Contrato,"31540,00",16071,"280,00"
C001384,abril,suburbana,0,34,Contrato,"31540,00",26379,"280,00"
C001384,mayo,suburbana,0,27.5,Contrato,"31540,00",18298,"280,00"
C001384,junio,suburbana,0,33.333333333333336,Contrato,"31540,00",25664,"280,00"
C001384,julio,suburbana,0,25,Contrato,"31540,00",16222,"280,00"
C001384,agosto,suburbana,0,35,Contrato,"31540,00",23893,"280,00"
C001384,septiembre,suburbana,0,31.666666666666668,Contrato,"31540,00",24341,"280,00"
C001384,octubre,suburbana,0,,Contrato,,15225,
C001384,noviembre,suburbana,0,38,Contrato,"31540,00",23247,"280,00"
C001384,diciembre,suburbana,0,,Contrato,,22688,
C001385,enero,urbana_premium,0,30,Contrato,"37890,00",25763,"140,00"
C001385,febrero,urbana_premium,0,30,Contrato,"37890,00",26406,"140,00"
C001385,marzo,urbana_premium,0,36.666666666666664,Contrato,"37890,00",28854,"140,00"
C001385,abril,urbana_premium,0,40,Contrato,"37890,00",29797,"140,00"
C001385,mayo,urbana_premium,0,40,Contrato,"37890,00",30194,"140,00"
C001385,junio,urbana_premium,0,30,Contrato,"37890,00",30402,"140,00"
C001385,julio,urbana_premium,0,20,Contrato,"37890,00",20308,"140,00"
C001385,agosto,urbana_premium,0,30,Contrato,"37890,00",28283,"140,00"
C001385,septiembre,urbana_premium,0,,Contrato,,27991,
C001385,octubre,urbana_premium,0,,Contrato,,35232,
C001385,noviembre,urbana_premium,0,20,Contrato,"37890,00",18100,"140,00"
C001385,diciembre,urbana_premium,0,35,Contrato,"37890,00",25845,"140,00"
C001386,enero,suburbana,0,35,Premium,"21350,00",22547,"170,00"
C001386,febrero,suburbana,0,36.666666666666664,Premium,"21350,00",16057,"170,00"
C001386,marzo,suburbana,0,30,Premium,"21350,00",23509,"170,00"
C001386,abril,suburbana,0,40,Premium,"21350,00",23413,"170,00"
C001386,mayo,suburbana,0,40,Premium,"21350,00",23086,"170,00"
C001386,junio,suburbana,0,33.333333333333336,Premium,"21350,00",23791,"170,00"
C001386,julio,suburbana,0,34.285714285714285,Premium,"21350,00",15877,"170,00"
C001386,agosto,suburbana,0,37.5,Premium,"21350,00",21461,"170,00"
C001386,septiembre,suburbana,0,30,Premium,"21350,00",20916,"170,00"
C001386,octubre,suburbana,0,35,Premium,"21350,00",27888,"170,00"
C001386,noviembre,suburbana,0,,Premium,,21025,
C001386,diciembre,suburbana,0,30,Premium,"21350,00",21109,"170,00"
C001387,enero,suburbana,0,30,Contrato,"28790,00",22849,"130,00"
C001387,febrero,suburbana,0,40,Contrato,"28790,00",22962,"130,00"
C001387,marzo,suburbana,0,,Contrato,,23500,
C001387,abril,suburbana,0,40,Contrato,"28790,00",23435,"130,00"
C001387,mayo,suburbana,0,25,Contrato,"28790,00",23577,"130,00"
C001387,junio,suburbana,0,10,Contrato,"28790,00",24847,"130,00"
C001387,julio,suburbana,0,37.5,Contrato,"28790,00",24467,"130,00"
C001387,agosto,suburbana,0,,Contrato,,23808,
C001387,septiembre,suburbana,0,26.666666666666668,Contrato,"28790,00",16345,"130,00"
C001387,octubre,suburbana,0,34,Contrato,"28790,00",22190,"130,00"
C001387,noviembre,suburbana,0,40,Contrato,"28790,00",16157,"130,00"
C001387,diciembre,suburbana,0,36,Contrato,"28790,00",23044,"130,00"
C001388,enero,urbana_premium,0,,Premium,,39186,
C001388,febrero,urbana_premium,0,20,Premium,"32030,00",40103,"230,00"
C001388,marzo,urbana_premium,0,40,Premium,"32030,00",40806,"230,00"
C001388,abril,urbana_premium,0,30,Premium,"32030,00",42859,"230,00"
C001388,mayo,urbana_premium,0,40,Premium,"32030,00",42703,"230,00"
C001388,junio,urbana_premium,0,,Premium,,41996,
C001388,julio,urbana_premium,0,36.666666666666664,Premium,"32030,00",42559,"230,00"
C001388,agosto,urbana_premium,0,40,Premium,"32030,00",41067,"230,00"
C001388,septiembre,urbana_premium,0,,Premium,,39558,
C001388,octubre,urbana_premium,0,26.666666666666668,Premium,"32030,00",39186,"230,00"
C001388,noviembre,urbana_premium,0,37.5,Premium,"32030,00",39186,"230,00"
C001388,diciembre,urbana_premium,0,30,Premium,"32030,00",39275,"230,00"
C001389,enero,urbana_premium,0,,Prepago,,12388,
C001389,febrero,urbana_premium,0,25,Prepago,"43650,00",13898,"230,00"
C001389,marzo,urbana_premium,0,28,Prepago,"43650,00",14294,"230,00"
C001389,abril,urbana_premium,0,45,Prepago,"43650,00",10705,"230,00"
C001389,mayo,urbana_premium,0,35,Prepago,"43650,00",16543,"230,00"
C001389,junio,urbana_premium,0,40,Prepago,"43650,00",16552,"230,00"
C001389,julio,urbana_premium,0,33.333333333333336,Prepago,"43650,00",15182,"230,00"
C001389,agosto,urbana_premium,0,23.333333333333332,Prepago,"43650,00",15321,"230,00"
C001389,septiembre,urbana_premium,0,20,Prepago,"43650,00",13501,"230,00"
C001389,octubre,urbana_premium,0,,Prepago,,12777,
C001389,noviembre,urbana_premium,0,30,Prepago,"43650,00",12146,"230,00"
C001389,diciembre,urbana_premium,0,25,Prepago,"43650,00",11643,"230,00"
C001390,enero,suburbana,0,30,Prepago,"24250,00",10454,"530,00"
C001390,febrero,suburbana,0,30,Prepago,"24250,00",10530,"530,00"
C001390,marzo,suburbana,0,36,Prepago,"24250,00",4144,"530,00"
C001390,abril,suburbana,0,20,Prepago,"24250,00",11774,"530,00"
C001390,mayo,suburbana,0,38,Prepago,"24250,00",9095,"530,00"
C001390,junio,suburbana,0,36,Prepago,"24250,00",11943,"530,00"
C001390,julio,suburbana,0,37.5,Prepago,"24250,00",11823,"530,00"
C001390,agosto,suburbana,0,35,Prepago,"24250,00",11175,"530,00"
C001390,septiembre,suburbana,0,37.5,Prepago,"24250,00",3817,"530,00"
C001390,octubre,suburbana,0,40,Prepago,"24250,00",10304,"530,00"
C001390,noviembre,suburbana,0,20,Prepago,"24250,00",6130,"530,00"
C001390,diciembre,suburbana,0,,Prepago,,9314,
C001391,enero,urbana_premium,0,40,Prepago,"29840,00",20297,"350,00"
C001391,febrero,urbana_premium,0,40,Prepago,"29840,00",21622,"350,00"
C001391,marzo,urbana_premium,0,25,Prepago,"29840,00",23516,"350,00"
C001391,abril,urbana_premium,0,42,Prepago,"29840,00",25301,"350,00"
C001391,mayo,urbana_premium,0,50,Prepago,"29840,00",17558,"350,00"
C001391,junio,urbana_premium,0,30,Prepago,"29840,00",17800,"350,00"
C001391,julio,urbana_premium,0,40,Prepago,"29840,00",23395,"350,00"
C001391,agosto,urbana_premium,0,32.5,Prepago,"29840,00",23160,"350,00"
C001391,septiembre,urbana_premium,0,,Prepago,,20648,
C001391,octubre,urbana_premium,0,40,Prepago,"29840,00",26729,"350,00"
C001391,noviembre,urbana_premium,0,46.666666666666664,Prepago,"29840,00",19402,"350,00"
C001391,diciembre,urbana_premium,0,40,Prepago,"29840,00",19059,"350,00"
C001392,enero,suburbana,0,38,Prepago,"16800,00",10144,"530,00"
C001392,febrero,suburbana,0,36,Prepago,"16800,00",8470,"530,00"
C001392,marzo,suburbana,0,32,Prepago,"16800,00",12004,"530,00"
C001392,abril,suburbana,0,28,Prepago,"16800,00",8201,"530,00"
C001392,mayo,suburbana,1,34,Prepago,"16800,00",12352,"530,00"
C001392,junio,suburbana,0,40,Prepago,"16800,00",7580,"530,00"
C001392,julio,suburbana,0,41.42857142857143,Prepago,"16800,00",7791,"530,00"
C001392,agosto,suburbana,0,37.5,Prepago,"16800,00",3979,"530,00"
C001392,septiembre,suburbana,0,30,Prepago,"16800,00",3589,"530,00"
C001392,octubre,suburbana,0,32.5,Prepago,"16800,00",3826,"530,00"
C001392,noviembre,suburbana,0,40,Prepago,"16800,00",5799,"530,00"
C001392,diciembre,suburbana,0,20,Prepago,"16800,00",6047,"530,00"
C001393,enero,urbana_premium,0,35,Premium,,77127,"470,00"
C001393,febrero,urbana_premium,0,30,Premium,,30774,"470,00"
C001393,marzo,urbana_premium,0,34.285714285714285,Premium,,78942,"470,00"
C001393,abril,urbana_premium,0,20,Premium,,79752,"470,00"
C001393,mayo,urbana_premium,0,,Premium,,81136,
C001393,junio,urbana_premium,0,20,Premium,,82118,"470,00"
C001393,julio,urbana_premium,0,38,Premium,,56711,"470,00"
C001393,agosto,urbana_premium,0,20,Premium,,80880,"470,00"
C001393,septiembre,urbana_premium,0,47.5,Premium,,80222,"470,00"
C001393,octubre,urbana_premium,0,40,Premium,,79130,"470,00"
C001393,noviembre,urbana_premium,0,,Premium,,78650,
C001393,diciembre,urbana_premium,0,40,Premium,,78052,"470,00"
C001394,enero,rural,0,30,Premium,"19810,00",35716,"400,00"
C001394,febrero,rural,0,32,Premium,"19810,00",13089,"400,00"
C001394,marzo,rural,0,23.333333333333332,Premium,"19810,00",34977,"400,00"
C001394,abril,rural,0,36.666666666666664,Premium,"19810,00",39097,"400,00"
C001394,mayo,rural,0,30,Premium,"19810,00",27581,"400,00"
C001394,junio,rural,0,37.142857142857146,Premium,"19810,00",38253,"400,00"
C001394,julio,rural,0,42,Premium,"19810,00",50974,"400,00"
C001394,agosto,rural,0,,Premium,,38041,
C001394,septiembre,rural,0,35,Premium,"19810,00",36428,"400,00"
C001394,octubre,rural,0,40,Premium,"19810,00",25693,"400,00"
C001394,noviembre,rural,0,34,Premium,"19810,00",36024,"400,00"
C001394,diciembre,rural,0,37.5,Premium,"19810,00",14237,"400,00"
C001395,enero,suburbana,0,25,Premium,"20070,00",92552,"170,00"
C001395,febrero,suburbana,0,45,Premium,"20070,00",92787,"170,00"
C001395,marzo,suburbana,0,25,Premium,"20070,00",94228,"170,00"
C001395,abril,suburbana,0,26.666666666666668,Premium,"20070,00",65303,"170,00"
C001395,mayo,suburbana,0,30,Premium,"20070,00",93222,"170,00"
C001395,junio,suburbana,0,40,Premium,"20070,00",124355,"170,00"
C001395,julio,suburbana,0,31.666666666666668,Premium,"20070,00",64788,"170,00"
C001395,agosto,suburbana,0,20,Premium,"20070,00",65316,"170,00"
C001395,septiembre,suburbana,0,30,Premium,"20070,00",94617,"170,00"
C001395,octubre,suburbana,0,,Premium,,93400,
C001395,noviembre,suburbana,0,30,Premium,"20070,00",92517,"170,00"
C001395,diciembre,suburbana,0,33.333333333333336,Premium,"20070,00",92271,"170,00"
C001396,enero,urbana_premium,0,,Premium,,78141,
C001396,febrero,urbana_premium,0,42,Premium,"47280,00",78924,"540,00"
C001396,marzo,urbana_premium,0,25,Premium,"47280,00",79328,"540,00"
C001396,abril,urbana_premium,0,32.5,Premium,"47280,00",107012,"540,00"
C001396,mayo,urbana_premium,0,45,Premium,"47280,00",81641,"540,00"
C001396,junio,urbana_premium,0,10,Premium,"47280,00",80314,"540,00"
C001396,julio,urbana_premium,0,36.666666666666664,Premium,"47280,00",55726,"540,00"
C001396,agosto,urbana_premium,0,40,Premium,"47280,00",28724,"540,00"
C001396,septiembre,urbana_premium,0,46.666666666666664,Premium,"47280,00",52344,"540,00"
C001396,octubre,urbana_premium,0,34,Premium,"47280,00",78141,"540,00"
C001396,noviembre,urbana_premium,0,50,Premium,"47280,00",78141,"540,00"
C001396,diciembre,urbana_premium,0,40,Premium,"47280,00",78178,"540,00"
C001397,enero,suburbana,0,32,Prepago,"31830,00",8608,"130,00"
C001397,febrero,suburbana,0,,Prepago,,4926,
C001397,marzo,suburbana,0,50,Prepago,"31830,00",13857,"130,00"
C001397,abril,suburbana,0,35,Prepago,"31830,00",15073,"130,00"
C001397,mayo,suburbana,0,42,Prepago,"31830,00",14589,"130,00"
C001397,junio,suburbana,0,32.5,Prepago,"31830,00",15114,"130,00"
C001397,julio,suburbana,0,45,Prepago,"31830,00",5967,"130,00"
C001397,agosto,suburbana,0,27.142857142857142,Prepago,"31830,00",6092,"130,00"
C001397,septiembre,suburbana,0,36.666666666666664,Prepago,"31830,00",5345,"130,00"
C001397,octubre,suburbana,0,50,Prepago,"31830,00",4828,"130,00"
C001397,noviembre,suburbana,0,30,Prepago,"31830,00",5096,"130,00"
C001397,diciembre,suburbana,0,35,Prepago,"31830,00",774,"130,00"
C001398,enero,urbana_premium,0,35,Premium,"46370,00",72465,"470,00"
C001398,febrero,urbana_premium,0,30,Premium,"46370,00",73835,"470,00"
C001398,marzo,urbana_premium,0,32.5,Premium,"46370,00",73940,"470,00"
C001398,abril,urbana_premium,0,,Premium,,75078,
C001398,mayo,urbana_premium,0,36.666666666666664,Premium,"46370,00",76296,"470,00"
C001398,junio,urbana_premium,0,40,Premium,"46370,00",54004,"470,00"
C001398,julio,urbana_premium,0,38,Premium,"46370,00",75426,"470,00"
C001398,agosto,urbana_premium,0,36.666666666666664,Premium,"46370,00",29532,"470,00"
C001398,septiembre,urbana_premium,0,,Premium,,72424,
C001398,octubre,urbana_premium,0,,Premium,,72282,
C001398,noviembre,urbana_premium,0,43.333333333333336,Premium,"46370,00",48070,"470,00"
C001398,diciembre,urbana_premium,0,35,Premium,"46370,00",72105,"470,00"
C001399,enero,urbana_premium,0,,Premium,,77758,
C001399,febrero,urbana_premium,0,27.142857142857142,Premium,"48120,00",111631,"850,00"
C001399,marzo,urbana_premium,0,46,Premium,"48120,00",111795,"850,00"
C001399,abril,urbana_premium,0,36.666666666666664,Premium,"48120,00",111935,"850,00"
C001399,mayo,urbana_premium,0,25,Premium,"48120,00",113872,"850,00"
C001399,junio,urbana_premium,0,43.333333333333336,Premium,"48120,00",113850,"850,00"
C001399,julio,urbana_premium,0,40,Premium,"48120,00",113776,"850,00"
C001399,agosto,urbana_premium,0,35,Premium,"48120,00",113152,"850,00"
C001399,septiembre,urbana_premium,0,35,Premium,"48120,00",75371,"850,00"
C001399,octubre,urbana_premium,0,43.333333333333336,Premium,"48120,00",77316,"850,00"
C001399,noviembre,urbana_premium,0,30,Premium,"48120,00",109563,"850,00"
C001399,diciembre,urbana_premium,0,30,Premium,"48120,00",110080,"850,00"
C001400,enero,suburbana,0,,Premium,,51628,
C001400,febrero,suburbana,0,28.75,Premium,"43760,00",52824,"460,00"
C001400,marzo,suburbana,0,36.666666666666664,Premium,"43760,00",53227,"460,00"
C001400,abril,suburbana,0,35,Premium,"43760,00",54409,"460,00"
C001400,mayo,suburbana,0,45,Premium,"43760,00",38016,"460,00"
C001400,junio,suburbana,0,33.75,Premium,"43760,00",55463,"460,00"
C001400,julio,suburbana,0,35,Premium,"43760,00",54506,"460,00"
C001400,agosto,suburbana,0,36.666666666666664,Premium,"43760,00",37382,"460,00"
C001400,septiembre,suburbana,0,,Premium,,36066,
C001400,octubre,suburbana,0,26.666666666666668,Premium,"43760,00",50552,"460,00"
C001400,noviembre,suburbana,0,38.57142857142857,Premium,"43760,00",67352,"460,00"
C001400,diciembre,suburbana,0,40,Premium,"43760,00",50934,"460,00"
C001401,enero,suburbana,0,37.142857142857146,Contrato,"20540,00",24213,"-170,00"
C001401,febrero,suburbana,1,43.333333333333336,Contrato,"20540,00",24632,"-170,00"
C001401,marzo,suburbana,0,30,Contrato,"20540,00",17313,"-170,00"
C001401,abril,suburbana,0,40,Contrato,"20540,00",18953,"-170,00"
C001401,mayo,suburbana,0,30,Contrato,"20540,00",19413,"-170,00"
C001401,junio,suburbana,0,40,Contrato,"20540,00",18903,"-170,00"
C001401,julio,suburbana,0,30,Contrato,"20540,00",18905,"-170,00"
C001401,agosto,suburbana,0,20,Contrato,"20540,00",9586,"-170,00"
C001401,septiembre,suburbana,0,30,Contrato,"20540,00",17545,"-170,00"
C001401,octubre,suburbana,0,30,Contrato,"20540,00",16142,"-170,00"
C001401,noviembre,suburbana,0,30,Contrato,"20540,00",16142,"-170,00"
C001401,diciembre,suburbana,0,40,Contrato,"20540,00",16142,"-170,00"
C001402,enero,rural,0,36.666666666666664,Prepago,"24440,00",8165,
C001402,febrero,rural,0,46,Prepago,"24440,00",5054,
C001402,marzo,rural,0,40,Prepago,"24440,00",8620,
C001402,abril,rural,0,40,Prepago,"24440,00",9212,
C001402,mayo,rural,0,30,Prepago,"24440,00",8059,
C001402,junio,rural,0,35.55555555555556,Prepago,"24440,00",8286,
C001402,julio,rural,0,30,Prepago,"24440,00",7976,
C001402,agosto,rural,0,37.5,Prepago,"24440,00",7701,
C001402,septiembre,rural,0,30,Prepago,"24440,00",2327,
C001402,octubre,rural,0,32.5,Prepago,"24440,00",7089,
C001402,noviembre,rural,0,,Prepago,,7170,
C001402,diciembre,rural,0,40,Prepago,"24440,00",7365,
C001403,enero,urbana_premium,0,32.5,Contrato,"22020,00",24528,"390,00"
C001403,febrero,urbana_premium,0,24,Contrato,"22020,00",26905,"390,00"
C001403,marzo,urbana_premium,0,35,Contrato,"22020,00",26833,"390,00"
C001403,abril,urbana_premium,0,30,Contrato,"22020,00",27820,"390,00"
C001403,mayo,urbana_premium,0,50,Contrato,"22020,00",19029,"390,00"
C001403,junio,urbana_premium,0,32.5,Contrato,"22020,00",18441,"390,00"
C001403,julio,urbana_premium,0,26.666666666666668,Contrato,"22020,00",26804,"390,00"
C001403,agosto,urbana_premium,0,43.333333333333336,Contrato,"22020,00",18086,"390,00"
C001403,septiembre,urbana_premium,0,30,Contrato,"22020,00",16288,"390,00"
C001403,octubre,urbana_premium,0,40,Contrato,"22020,00",24792,"390,00"
C001403,noviembre,urbana_premium,0,45,Contrato,"22020,00",17628,"390,00"
C001403,diciembre,urbana_premium,0,30,Contrato,"22020,00",23451,"390,00"
C001404,enero,suburbana,0,40,Contrato,"26780,00",14683,"270,00"
C001404,febrero,suburbana,0,35,Contrato,"26780,00",9723,"270,00"
C001404,marzo,suburbana,0,38,Contrato,"26780,00",16919,"270,00"
C001404,abril,suburbana,0,27.5,Contrato,"26780,00",11402,"270,00"
C001404,mayo,suburbana,0,33.333333333333336,Contrato,"26780,00",17749,"270,00"
C001404,junio,suburbana,0,33,Contrato,"26780,00",13649,"270,00"
C001404,julio,suburbana,0,30,Contrato,"26780,00",19000,"270,00"
C001404,agosto,suburbana,0,30,Contrato,"26780,00",6868,"270,00"
C001404,septiembre,suburbana,0,30,Contrato,"26780,00",16649,"270,00"
C001404,octubre,suburbana,0,40,Contrato,"26780,00",15540,"270,00"
C001404,noviembre,suburbana,0,37.5,Contrato,"26780,00",10186,"270,00"
C001404,diciembre,suburbana,0,20,Contrato,"26780,00",14540,"270,00"
C001405,enero,rural,1,,Premium,,20206,
C001405,febrero,rural,0,40,Premium,"29360,00",19477,"110,00"
C001405,marzo,rural,0,30,Premium,"29360,00",19049,"110,00"
C001405,abril,rural,0,40,Premium,"29360,00",2295,"110,00"
C001405,mayo,rural,0,30,Premium,"29360,00",22023,"110,00"
C001405,junio,rural,0,27.5,Premium,"29360,00",22909,"110,00"
C001405,julio,rural,0,30,Premium,"29360,00",2201,"110,00"
C001405,agosto,rural,0,33.333333333333336,Premium,"29360,00",19092,"110,00"
C001405,septiembre,rural,0,,Premium,,21462,
C001405,octubre,rural,0,,Premium,,21135,
C001405,noviembre,rural,0,25,Premium,"29360,00",21419,"110,00"
C001405,diciembre,rural,0,40,Premium,"29360,00",21082,"110,00"
C001406,enero,urbana_premium,0,40,Premium,"27980,00",27760,"350,00"
C001406,febrero,urbana_premium,0,30,Premium,"27980,00",40380,"350,00"
C001406,marzo,urbana_premium,0,50,Premium,"27980,00",16521,"350,00"
C001406,abril,urbana_premium,0,,Premium,,19286,
C001406,mayo,urbana_premium,0,40,Premium,"27980,00",32352,"350,00"
C001406,junio,urbana_premium,0,38,Premium,"27980,00",46048,"350,00"
