cliente_id,fecha,churn
C003904,2024-03-01,0
C003904,2024-04-01,0
C003904,2024-05-01,0
C003904,2024-06-01,0
C003904,2024-07-01,0
C003904,2024-08-01,0
C003904,2024-09-01,0
C003904,2024-10-01,0
C003904,2024-11-01,0
C003904,2024-12-01,0
C003904,2025-01-01,0
C003904,2025-02-01,0
C003904,2025-03-01,0
C003904,2025-04-01,0
C003904,2025-05-01,0
C003904,2025-06-01,0
C003904,2025-07-01,0
C003904,2025-08-01,0
C003904,2025-09-01,0
C003904,2025-10-01,0
C003904,2025-11-01,0
C003904,2025-12-01,0
C003905,2023-01-01,0
C003905,2023-02-01,0
C003905,2023-03-01,0
C003905,2023-04-01,0
C003905,2023-05-01,0
C003905,2023-06-01,0
C003905,2023-07-01,0
C003905,2023-08-01,0
C003905,2023-09-01,0
C003905,2023-10-01,0
C003905,2023-11-01,0
C003905,2023-12-01,0
C003905,2024-01-01,1
C003906,2023-01-01,0
C003906,2023-02-01,0
C003906,2023-03-01,0
C003906,2023-04-01,1
C003907,2023-01-01,0
C003907,2023-02-01,0
C003907,2023-03-01,0
C003907,2023-04-01,0
C003907,2023-05-01,0
C003907,2023-06-01,0
C003907,2023-07-01,0
C003907,2023-08-01,0
C003907,2023-09-01,0
C003907,2023-10-01,0
C003907,2023-11-01,0
C003907,2023-12-01,0
C003907,2024-01-01,0
C003907,2024-02-01,0
C003907,2024-03-01,0
C003907,2024-04-01,0
C003907,2024-05-01,0
C003907,2024-06-01,0
C003907,2024-07-01,0
C003907,2024-08-01,0
C003907,2024-09-01,0
C003907,2024-10-01,0
C003907,2024-11-01,0
C003907,2024-12-01,0
C003907,2025-01-01,0
C003907,2025-02-01,0
C003907,2025-03-01,0
C003907,2025-04-01,0
C003907,2025-05-01,0
C003907,2025-06-01,0
C003907,2025-07-01,0
C003907,2025-08-01,0
C003907,2025-09-01,0
C003907,2025-10-01,0
C003907,2025-11-01,0
C003907,2025-12-01,0
C003908,2023-01-01,0
C003908,2023-02-01,0
C003908,2023-03-01,0
C003908,2023-04-01,0
C003908,2023-05-01,0
C003908,2023-06-01,0
C003908,2023-07-01,0
C003908,2023-08-01,0
C003908,2023-09-01,0
C003908,2023-10-01,0
C003908,2023-11-01,0
C003908,2023-12-01,0
C003908,2024-01-01,0
C003908,2024-02-01,0
C003908,2024-03-01,0
C003908,2024-04-01,0
C003908,2024-05-01,0
C003908,2024-06-01,0
C003908,2024-07-01,0
C003908,2024-08-01,0
C003908,2024-09-01,0
C003908,2024-10-01,0
C003908,2024-11-01,0
C003908,2024-12-01,0
C003908,2025-01-01,0
C003908,2025-02-01,0
C003908,2025-03-01,0
C003908,2025-04-01,0
C003908,2025-05-01,0
C003908,2025-06-01,0
C003908,2025-07-01,0
C003908,2025-08-01,0
C003908,2025-09-01,0
C003908,2025-10-01,0
C003908,2025-11-01,0
C003908,2025-12-01,0
C003909,2023-01-01,0
C003909,2023-02-01,0
C003909,2023-03-01,0
C003909,2023-04-01,0
C003909,2023-05-01,0
C003909,2023-06-01,0
C003909,2023-07-01,0
C003909,2023-08-01,0
C003909,2023-09-01,0
C003909,2023-10-01,0
C003909,2023-11-01,0
C003909,2023-12-01,0
C003909,2024-01-01,0
C003909,2024-02-01,0
C003909,2024-03-01,0
C003909,2024-04-01,0
C003909,2024-05-01,0
C003909,2024-06-01,0
C003909,2024-07-01,0
C003909,2024-08-01,0
C003909,2024-09-01,0
C003909,2024-10-01,0
C003909,2024-11-01,0
C003909,2024-12-01,0
C003909,2025-01-01,0
C003909,2025-02-01,0
C003909,2025-03-01,0
C003909,2025-04-01,0
C003909,2025-05-01,0
C003909,2025-06-01,0
C003909,2025-07-01,0
C003909,2025-08-01,0
C003909,2025-09-01,0
C003909,2025-10-01,0
C003909,2025-11-01,0
C003909,2025-12-01,0
C003910,2023-01-01,0
C003910,2023-02-01,0
C003910,2023-03-01,0
C003910,2023-04-01,0
C003910,2023-05-01,0
C003910,2023-06-01,0
C003910,2023-07-01,0
C003910,2023-08-01,0
C003910,2023-09-01,0
C003910,2023-10-01,0
C003910,2023-11-01,0
C003910,2023-12-01,0
C003910,2024-01-01,0
C003910,2024-02-01,0
C003910,2024-03-01,0
C003910,2024-04-01,0
C003910,2024-05-01,0
C003910,2024-06-01,0
C003910,2024-07-01,0
C003910,2024-08-01,0
C003910,2024-09-01,0
C003910,2024-10-01,0
C003910,2024-11-01,0
C003910,2024-12-01,0
C003910,2025-01-01,0
C003910,2025-02-01,0
C003910,2025-03-01,0
C003910,2025-04-01,0
C003910,2025-05-01,0
C003910,2025-06-01,0
C003910,2025-07-01,0
C003910,2025-08-01,0
C003910,2025-09-01,0
C003910,2025-10-01,0
C003910,2025-11-01,0
C003910,2025-12-01,0
C003911,2023-01-01,0
C003911,2023-02-01,0
C003911,2023-03-01,0
C003911,2023-04-01,0
C003911,2023-05-01,0
C003911,2023-06-01,0
C003911,2023-07-01,0
C003911,2023-08-01,0
C003911,2023-09-01,0
C003911,2023-10-01,0
C003911,2023-11-01,0
C003911,2023-12-01,0
C003911,2024-01-01,0
C003911,2024-02-01,0
C003911,2024-03-01,0
C003911,2024-04-01,0
C003911,2024-05-01,0
C003911,2024-06-01,0
C003911,2024-07-01,0
C003911,2024-08-01,0
C003911,2024-09-01,0
C003911,2024-10-01,0
C003911,2024-11-01,0
C003911,2024-12-01,0
C003911,2025-01-01,0
C003911,2025-02-01,0
C003911,2025-03-01,0
C003911,2025-04-01,0
C003911,2025-05-01,0
C003911,2025-06-01,0
C003911,2025-07-01,0
C003911,2025-08-01,0
C003911,2025-09-01,0
C003911,2025-10-01,0
C003911,2025-11-01,0
C003911,2025-12-01,0
C003912,2023-01-01,0
C003912,2023-02-01,0
C003912,2023-03-01,0
C003912,2023-04-01,0
C003912,2023-05-01,0
C003912,2023-06-01,0
C003912,2023-07-01,0
C003912,2023-08-01,0
C003912,2023-09-01,0
C003912,2023-10-01,0
C003912,2023-11-01,0
C003912,2023-12-01,0
C003912,2024-01-01,0
C003912,2024-02-01,0
C003912,2024-03-01,0
C003912,2024-04-01,0
C003912,2024-05-01,0
C003912,2024-06-01,0
C003912,2024-07-01,0
C003912,2024-08-01,0
C003912,2024-09-01,0
C003912,2024-10-01,0
C003912,2024-11-01,0
C003912,2024-12-01,0
C003912,2025-01-01,0
C003912,2025-02-01,0
C003912,2025-03-01,0
C003912,2025-04-01,0
C003912,2025-05-01,0
C003912,2025-06-01,0
C003912,2025-07-01,0
C003912,2025-08-01,0
C003912,2025-09-01,0
C003912,2025-10-01,0
C003912,2025-11-01,0
C003912,2025-12-01,0
C003913,2023-01-01,0
C003913,2023-02-01,0
C003913,2023-03-01,0
C003913,2023-04-01,0
C003913,2023-05-01,0
C003913,2023-06-01,0
C003913,2023-07-01,0
C003913,2023-08-01,0
C003913,2023-09-01,0
C003913,2023-10-01,0
C003913,2023-11-01,0
C003913,2023-12-01,0
C003913,2024-01-01,0
C003913,2024-02-01,0
C003913,2024-03-01,0
C003913,2024-04-01,0
C003913,2024-05-01,0
C003913,2024-06-01,0
C003913,2024-07-01,0
C003913,2024-08-01,0
C003913,2024-09-01,0
C003913,2024-10-01,0
C003913,2024-11-01,0
C003913,2024-12-01,0
C003913,2025-01-01,0
C003913,2025-02-01,0
C003913,2025-03-01,0
C003913,2025-04-01,0
C003913,2025-05-01,0
C003913,2025-06-01,0
C003913,2025-07-01,0
C003913,2025-08-01,0
C003913,2025-09-01,0
C003913,2025-10-01,0
C003913,2025-11-01,0
C003913,2025-12-01,0
C003914,2023-01-01,0
C003914,2023-02-01,0
C003914,2023-03-01,0
C003914,2023-04-01,0
C003914,2023-05-01,0
C003914,2023-06-01,0
C003914,2023-07-01,0
C003914,2023-08-01,0
C003914,2023-09-01,0
C003914,2023-10-01,0
C003914,2023-11-01,0
C003914,2023-12-01,0
C003914,2024-01-01,0
C003914,2024-02-01,0
C003914,2024-03-01,0
C003914,2024-04-01,0
C003914,2024-05-01,0
C003914,2024-06-01,0
C003914,2024-07-01,0
C003914,2024-08-01,0
C003914,2024-09-01,0
C003914,2024-10-01,0
C003914,2024-11-01,0
C003914,2024-12-01,0
C003914,2025-01-01,0
C003914,2025-02-01,0
C003914,2025-03-01,0
C003914,2025-04-01,0
C003914,2025-05-01,0
C003914,2025-06-01,0
C003914,2025-07-01,0
C003914,2025-08-01,0
C003914,2025-09-01,0
C003914,2025-10-01,0
C003914,2025-11-01,0
C003914,2025-12-01,0
C003915,2023-01-01,0
C003915,2023-02-01,0
C003915,2023-03-01,0
C003915,2023-04-01,0
C003915,2023-05-01,0
C003915,2023-06-01,0
C003915,2023-07-01,0
C003915,2023-08-01,0
C003915,2023-09-01,0
C003915,2023-10-01,0
C003915,2023-11-01,0
C003915,2023-12-01,0
C003915,2024-01-01,0
C003915,2024-02-01,0
C003915,2024-03-01,0
C003915,2024-04-01,0
C003915,2024-05-01,0
C003915,2024-06-01,0
C003915,2024-07-01,0
C003915,2024-08-01,0
C003915,2024-09-01,0
C003915,2024-10-01,0
C003915,2024-11-01,0
C003915,2024-12-01,0
C003915,2025-01-01,0
C003915,2025-02-01,0
C003915,2025-03-01,0
C003915,2025-04-01,0
C003915,2025-05-01,0
C003915,2025-06-01,0
C003915,2025-07-01,0
C003915,2025-08-01,0
C003915,2025-09-01,0
C003915,2025-10-01,0
C003915,2025-11-01,0
C003915,2025-12-01,0
C003916,2023-01-01,0
C003916,2023-02-01,0
C003916,2023-03-01,0
C003916,2023-04-01,0
C003916,2023-05-01,0
C003916,2023-06-01,0
C003916,2023-07-01,0
C003916,2023-08-01,0
C003916,2023-09-01,0
C003916,2023-10-01,0
C003916,2023-11-01,0
C003916,2023-12-01,0
C003916,2024-01-01,0
C003916,2024-02-01,0
C003916,2024-03-01,0
C003916,2024-04-01,0
C003916,2024-05-01,0
C003916,2024-06-01,0
C003916,2024-07-01,0
C003916,2024-08-01,0
C003916,2024-09-01,0
C003916,2024-10-01,0
C003916,2024-11-01,0
C003916,2024-12-01,0
C003916,2025-01-01,0
C003916,2025-02-01,0
C003916,2025-03-01,0
C003916,2025-04-01,0
C003916,2025-05-01,0
C003916,2025-06-01,0
C003916,2025-07-01,0
C003916,2025-08-01,0
C003916,2025-09-01,0
C003916,2025-10-01,0
C003916,2025-11-01,0
C003916,2025-12-01,0
C003917,2023-01-01,0
C003917,2023-02-01,0
C003917,2023-03-01,0
C003917,2023-04-01,0
C003917,2023-05-01,0
C003917,2023-06-01,0
C003917,2023-07-01,0
C003917,2023-08-01,0
C003917,2023-09-01,0
C003917,2023-10-01,0
C003917,2023-11-01,0
C003917,2023-12-01,0
C003917,2024-01-01,0
C003917,2024-02-01,0
C003917,2024-03-01,0
C003917,2024-04-01,0
C003917,2024-05-01,0
C003917,2024-06-01,0
C003917,2024-07-01,0
C003917,2024-08-01,0
C003917,2024-09-01,0
C003917,2024-10-01,0
C003917,2024-11-01,0
C003917,2024-12-01,0
C003917,2025-01-01,0
C003917,2025-02-01,0
C003917,2025-03-01,0
C003917,2025-04-01,0
C003917,2025-05-01,0
C003917,2025-06-01,0
C003917,2025-07-01,0
C003917,2025-08-01,0
C003917,2025-09-01,0
C003917,2025-10-01,0
C003917,2025-11-01,0
C003917,2025-12-01,0
C003918,2023-01-01,0
C003918,2023-02-01,0
C003918,2023-03-01,0
C003918,2023-04-01,0
C003918,2023-05-01,0
C003918,2023-06-01,0
C003918,2023-07-01,0
C003918,2023-08-01,0
C003918,2023-09-01,0
C003918,2023-10-01,0
C003918,2023-11-01,0
C003918,2023-12-01,0
C003918,2024-01-01,0
C003918,2024-02-01,0
C003918,2024-03-01,0
C003918,2024-04-01,0
C003918,2024-05-01,0
C003918,2024-06-01,0
C003918,2024-07-01,0
C003918,2024-08-01,0
C003918,2024-09-01,0
C003918,2024-10-01,0
C003918,2024-11-01,0
C003918,2024-12-01,0
C003918,2025-01-01,0
C003918,2025-02-01,0
C003918,2025-03-01,0
C003918,2025-04-01,0
C003918,2025-05-01,0
C003918,2025-06-01,0
C003918,2025-07-01,0
C003918,2025-08-01,0
C003918,2025-09-01,0
C003918,2025-10-01,0
C003918,2025-11-01,0
C003918,2025-12-01,0
C003919,2023-01-01,0
C003919,2023-02-01,0
C003919,2023-03-01,0
C003919,2023-04-01,0
C003919,2023-05-01,0
C003919,2023-06-01,0
C003919,2023-07-01,0
C003919,2023-08-01,0
C003919,2023-09-01,0
C003919,2023-10-01,0
C003919,2023-11-01,0
C003919,2023-12-01,0
C003919,2024-01-01,0
C003919,2024-02-01,0
C003919,2024-03-01,0
C003919,2024-04-01,0
C003919,2024-05-01,0
C003919,2024-06-01,0
C003919,2024-07-01,0
C003919,2024-08-01,0
C003919,2024-09-01,0
C003919,2024-10-01,0
C003919,2024-11-01,0
C003919,2024-12-01,0
C003919,2025-01-01,0
C003919,2025-02-01,0
C003919,2025-03-01,0
C003919,2025-04-01,0
C003919,2025-05-01,0
C003919,2025-06-01,0
C003919,2025-07-01,0
C003919,2025-08-01,0
C003919,2025-09-01,0
C003919,2025-10-01,0
C003919,2025-11-01,0
C003919,2025-12-01,0
C003920,2023-01-01,0
C003920,2023-02-01,0
C003920,2023-03-01,0
C003920,2023-04-01,0
C003920,2023-05-01,0
C003920,2023-06-01,0
C003920,2023-07-01,0
C003920,2023-08-01,0
C003920,2023-09-01,0
C003920,2023-10-01,0
C003920,2023-11-01,0
C003920,2023-12-01,0
C003920,2024-01-01,0
C003920,2024-02-01,0
C003920,2024-03-01,0
C003920,2024-04-01,0
C003920,2024-05-01,0
C003920,2024-06-01,0
C003920,2024-07-01,0
C003920,2024-08-01,0
C003920,2024-09-01,0
C003920,2024-10-01,0
C003920,2024-11-01,0
C003920,2024-12-01,0
C003920,2025-01-01,0
C003920,2025-02-01,0
C003920,2025-03-01,0
C003920,2025-04-01,0
C003920,2025-05-01,0
C003920,2025-06-01,0
C003920,2025-07-01,0
C003920,2025-08-01,0
C003920,2025-09-01,0
C003920,2025-10-01,0
C003920,2025-11-01,0
C003920,2025-12-01,0
C003921,2023-01-01,0
C003921,2023-02-01,0
C003921,2023-03-01,0
C003921,2023-04-01,0
C003921,2023-05-01,0
C003921,2023-06-01,0
C003921,2023-07-01,0
C003921,2023-08-01,0
C003921,2023-09-01,0
C003921,2023-10-01,1
C003922,2023-01-01,0
C003922,2023-02-01,0
C003922,2023-03-01,0
C003922,2023-04-01,0
C003922,2023-05-01,0
C003922,2023-06-01,0
C003922,2023-07-01,0
C003922,2023-08-01,0
C003922,2023-09-01,0
C003922,2023-10-01,0
C003922,2023-11-01,0
C003922,2023-12-01,0
C003922,2024-01-01,0
C003922,2024-02-01,0
C003922,2024-03-01,0
C003922,2024-04-01,0
C003922,2024-05-01,0
C003922,2024-06-01,0
C003922,2024-07-01,0
C003922,2024-08-01,0
C003922,2024-09-01,0
C003922,2024-10-01,0
C003922,2024-11-01,0
C003922,2024-12-01,0
C003922,2025-01-01,0
C003922,2025-02-01,0
C003922,2025-03-01,0
C003922,2025-04-01,0
C003922,2025-05-01,0
C003922,2025-06-01,0
C003922,2025-07-01,0
C003922,2025-08-01,0
C003922,2025-09-01,0
C003922,2025-10-01,0
C003922,2025-11-01,0
C003922,2025-12-01,0
C003923,2023-01-01,0
C003923,2023-02-01,0
C003923,2023-03-01,0
C003923,2023-04-01,0
C003923,2023-05-01,0
C003923,2023-06-01,0
C003923,2023-07-01,0
C003923,2023-08-01,0
C003923,2023-09-01,0
C003923,2023-10-01,0
C003923,2023-11-01,0
C003923,2023-12-01,0
C003923,2024-01-01,0
C003923,2024-02-01,0
C003923,2024-03-01,0
C003923,2024-04-01,0
C003923,2024-05-01,0
C003923,2024-06-01,0
C003923,2024-07-01,0
C003923,2024-08-01,0
C003923,2024-09-01,0
C003923,2024-10-01,0
C003923,2024-11-01,0
C003923,2024-12-01,0
C003923,2025-01-01,0
C003923,2025-02-01,0
C003923,2025-03-01,0
C003923,2025-04-01,0
C003923,2025-05-01,0
C003923,2025-06-01,0
C003923,2025-07-01,0
C003923,2025-08-01,0
C003923,2025-09-01,0
C003923,2025-10-01,0
C003923,2025-11-01,0
C003923,2025-12-01,0
C003924,2023-01-01,0
C003924,2023-02-01,0
C003924,2023-03-01,0
C003924,2023-04-01,0
C003924,2023-05-01,0
C003924,2023-06-01,0
C003924,2023-07-01,0
C003924,2023-08-01,0
C003924,2023-09-01,0
C003924,2023-10-01,0
C003924,2023-11-01,0
C003924,2023-12-01,0
C003924,2024-01-01,0
C003924,2024-02-01,0
C003924,2024-03-01,0
C003924,2024-04-01,0
C003924,2024-05-01,0
C003924,2024-06-01,0
C003924,2024-07-01,0
C003924,2024-08-01,0
C003924,2024-09-01,0
C003924,2024-10-01,0
C003924,2024-11-01,0
C003924,2024-12-01,0
C003924,2025-01-01,0
C003924,2025-02-01,0
C003924,2025-03-01,0
C003924,2025-04-01,0
C003924,2025-05-01,0
C003924,2025-06-01,0
C003924,2025-07-01,0
C003924,2025-08-01,0
C003924,2025-09-01,0
C003924,2025-10-01,0
C003924,2025-11-01,0
C003924,2025-12-01,0
C003925,2023-01-01,0
C003925,2023-02-01,0
C003925,2023-03-01,1
C003926,2023-01-01,0
C003926,2023-02-01,0
C003926,2023-03-01,0
C003926,2023-04-01,0
C003926,2023-05-01,0
C003926,2023-06-01,0
C003926,2023-07-01,0
C003926,2023-08-01,0
C003926,2023-09-01,0
C003926,2023-10-01,0
C003926,2023-11-01,0
C003926,2023-12-01,0
C003926,2024-01-01,0
C003926,2024-02-01,0
C003926,2024-03-01,0
C003926,2024-04-01,0
C003926,2024-05-01,0
C003926,2024-06-01,0
C003926,2024-07-01,0
C003926,2024-08-01,0
C003926,2024-09-01,0
C003926,2024-10-01,0
C003926,2024-11-01,0
C003926,2024-12-01,0
C003926,2025-01-01,0
C003926,2025-02-01,0
C003926,2025-03-01,0
C003926,2025-04-01,0
C003926,2025-05-01,0
C003926,2025-06-01,0
C003926,2025-07-01,0
C003926,2025-08-01,0
C003926,2025-09-01,0
C003926,2025-10-01,0
C003926,2025-11-01,0
C003926,2025-12-01,0
C003927,2023-01-01,0
C003927,2023-02-01,0
C003927,2023-03-01,0
C003927,2023-04-01,0
C003927,2023-05-01,0
C003927,2023-06-01,0
C003927,2023-07-01,0
C003927,2023-08-01,0
C003927,2023-09-01,0
C003927,2023-10-01,0
C003927,2023-11-01,0
C003927,2023-12-01,0
C003927,2024-01-01,0
C003927,2024-02-01,0
C003927,2024-03-01,0
C003927,2024-04-01,0
C003927,2024-05-01,0
C003927,2024-06-01,0
C003927,2024-07-01,0
C003927,2024-08-01,0
C003927,2024-09-01,0
C003927,2024-10-01,0
C003927,2024-11-01,0
C003927,2024-12-01,0
C003927,2025-01-01,0
C003927,2025-02-01,0
C003927,2025-03-01,0
C003927,2025-04-01,0
C003927,2025-05-01,0
C003927,2025-06-01,0
C003927,2025-07-01,0
C003927,2025-08-01,0
C003927,2025-09-01,0
C003927,2025-10-01,0
C003927,2025-11-01,0
C003927,2025-12-01,0
C003928,2023-01-01,0
C003928,2023-02-01,0
C003928,2023-03-01,0
C003928,2023-04-01,0
C003928,2023-05-01,0
C003928,2023-06-01,0
C003928,2023-07-01,0
C003928,2023-08-01,1
C003929,2023-01-01,0
C003929,2023-02-01,0
C003929,2023-03-01,0
C003929,2023-04-01,0
C003929,2023-05-01,0
C003929,2023-06-01,0
C003929,2023-07-01,0
C003929,2023-08-01,0
C003929,2023-09-01,0
C003929,2023-10-01,0
C003929,2023-11-01,0
C003929,2023-12-01,0
C003929,2024-01-01,0
C003929,2024-02-01,0
C003929,2024-03-01,0
C003929,2024-04-01,0
C003929,2024-05-01,0
C003929,2024-06-01,0
C003929,2024-07-01,0
C003929,2024-08-01,0
C003929,2024-09-01,0
C003929,2024-10-01,0
C003929,2024-11-01,0
C003929,2024-12-01,0
C003929,2025-01-01,0
C003929,2025-02-01,0
C003929,2025-03-01,0
C003929,2025-04-01,0
C003929,2025-05-01,0
C003929,2025-06-01,0
C003929,2025-07-01,0
C003929,2025-08-01,0
C003929,2025-09-01,0
C003929,2025-10-01,0
C003929,2025-11-01,0
C003929,2025-12-01,0
C003930,2023-01-01,0
C003930,2023-02-01,0
C003930,2023-03-01,0
C003930,2023-04-01,0
C003930,2023-05-01,0
C003930,2023-06-01,0
C003930,2023-07-01,0
C003930,2023-08-01,0
C003930,2023-09-01,0
C003930,2023-10-01,0
C003930,2023-11-01,0
C003930,2023-12-01,0
C003930,2024-01-01,0
C003930,2024-02-01,0
C003930,2024-03-01,0
C003930,2024-04-01,0
C003930,2024-05-01,0
C003930,2024-06-01,0
C003930,2024-07-01,0
C003930,2024-08-01,0
C003930,2024-09-01,0
C003930,2024-10-01,0
C003930,2024-11-01,0
C003930,2024-12-01,0
C003930,2025-01-01,0
C003930,2025-02-01,0
C003930,2025-03-01,0
C003930,2025-04-01,0
C003930,2025-05-01,0
C003930,2025-06-01,0
C003930,2025-07-01,0
C003930,2025-08-01,0
C003930,2025-09-01,0
C003930,2025-10-01,0
C003930,2025-11-01,0
C003930,2025-12-01,0
C003931,2023-01-01,0
C003931,2023-02-01,0
C003931,2023-03-01,0
C003931,2023-04-01,0
C003931,2023-05-01,0
C003931,2023-06-01,0
C003931,2023-07-01,0
C003931,2023-08-01,0
C003931,2023-09-01,0
C003931,2023-10-01,0
C003931,2023-11-01,0
C003931,2023-12-01,0
C003931,2024-01-01,0
C003931,2024-02-01,0
C003931,2024-03-01,0
C003931,2024-04-01,0
C003931,2024-05-01,0
C003931,2024-06-01,0
C003931,2024-07-01,0
C003931,2024-08-01,0
C003931,2024-09-01,0
C003931,2024-10-01,0
C003931,2024-11-01,0
C003931,2024-12-01,0
C003931,2025-01-01,0
C003931,2025-02-01,0
C003931,2025-03-01,0
C003931,2025-04-01,0
C003931,2025-05-01,0
C003931,2025-06-01,0
C003931,2025-07-01,0
C003931,2025-08-01,0
C003931,2025-09-01,0
C003931,2025-10-01,0
C003931,2025-11-01,0
C003931,2025-12-01,0
C003932,2023-01-01,0
C003932,2023-02-01,0
C003932,2023-03-01,0
C003932,2023-04-01,0
C003932,2023-05-01,0
C003932,2023-06-01,0
C003932,2023-07-01,0
C003932,2023-08-01,0
C003932,2023-09-01,0
C003932,2023-10-01,0
C003932,2023-11-01,0
C003932,2023-12-01,0
C003932,2024-01-01,0
C003932,2024-02-01,0
C003932,2024-03-01,0
C003932,2024-04-01,0
C003932,2024-05-01,0
C003932,2024-06-01,0
C003932,2024-07-01,0
C003932,2024-08-01,0
C003932,2024-09-01,0
C003932,2024-10-01,0
C003932,2024-11-01,0
C003932,2024-12-01,0
C003932,2025-01-01,0
C003932,2025-02-01,0
C003932,2025-03-01,0
C003932,2025-04-01,0
C003932,2025-05-01,0
C003932,2025-06-01,0
C003932,2025-07-01,0
C003932,2025-08-01,0
C003932,2025-09-01,0
C003932,2025-10-01,0
C003932,2025-11-01,0
C003932,2025-12-01,0
C003933,2023-01-01,0
C003933,2023-02-01,0
C003933,2023-03-01,0
C003933,2023-04-01,0
C003933,2023-05-01,0
C003933,2023-06-01,0
C003933,2023-07-01,0
C003933,2023-08-01,0
C003933,2023-09-01,0
C003933,2023-10-01,0
C003933,2023-11-01,0
C003933,2023-12-01,0
C003933,2024-01-01,0
C003933,2024-02-01,0
C003933,2024-03-01,0
C003933,2024-04-01,0
C003933,2024-05-01,0
C003933,2024-06-01,0
C003933,2024-07-01,0
C003933,2024-08-01,0
C003933,2024-09-01,0
C003933,2024-10-01,0
C003933,2024-11-01,0
C003933,2024-12-01,0
C003933,2025-01-01,0
C003933,2025-02-01,0
C003933,2025-03-01,0
C003933,2025-04-01,0
C003933,2025-05-01,0
C003933,2025-06-01,0
C003933,2025-07-01,0
C003933,2025-08-01,0
C003933,2025-09-01,0
C003933,2025-10-01,0
C003933,2025-11-01,0
C003933,2025-12-01,0
C003934,2023-01-01,0
C003934,2023-02-01,0
C003934,2023-03-01,0
C003934,2023-04-01,0
C003934,2023-05-01,0
C003934,2023-06-01,0
C003934,2023-07-01,0
C003934,2023-08-01,0
C003934,2023-09-01,0
C003934,2023-10-01,0
C003934,2023-11-01,0
C003934,2023-12-01,0
C003934,2024-01-01,0
C003934,2024-02-01,0
C003934,2024-03-01,0
C003934,2024-04-01,0
C003934,2024-05-01,0
C003934,2024-06-01,0
C003934,2024-07-01,0
C003934,2024-08-01,0
C003934,2024-09-01,0
C003934,2024-10-01,0
C003934,2024-11-01,0
C003934,2024-12-01,0
C003934,2025-01-01,0
C003934,2025-02-01,0
C003934,2025-03-01,0
C003934,2025-04-01,0
C003934,2025-05-01,0
C003934,2025-06-01,0
C003934,2025-07-01,0
C003934,2025-08-01,0
C003934,2025-09-01,0
C003934,2025-10-01,0
C003934,2025-11-01,0
C003934,2025-12-01,0
C003935,2023-01-01,0
C003935,2023-02-01,0
C003935,2023-03-01,0
C003935,2023-04-01,0
C003935,2023-05-01,0
C003935,2023-06-01,0
C003935,2023-07-01,0
C003935,2023-08-01,0
C003935,2023-09-01,0
C003935,2023-10-01,0
C003935,2023-11-01,0
C003935,2023-12-01,0
C003935,2024-01-01,0
C003935,2024-02-01,0
C003935,2024-03-01,0
C003935,2024-04-01,0
C003935,2024-05-01,0
C003935,2024-06-01,0
C003935,2024-07-01,0
C003935,2024-08-01,0
C003935,2024-09-01,0
C003935,2024-10-01,0
C003935,2024-11-01,0
C003935,2024-12-01,0
C003935,2025-01-01,0
C003935,2025-02-01,0
C003935,2025-03-01,0
C003935,2025-04-01,0
C003935,2025-05-01,0
C003935,2025-06-01,0
C003935,2025-07-01,0
C003935,2025-08-01,0
C003935,2025-09-01,0
C003935,2025-10-01,0
C003935,2025-11-01,0
C003935,2025-12-01,0
C003936,2023-01-01,0
C003936,2023-02-01,0
C003936,2023-03-01,0
C003936,2023-04-01,0
C003936,2023-05-01,1
C003937,2023-01-01,0
C003937,2023-02-01,0
C003937,2023-03-01,0
C003937,2023-04-01,0
C003937,2023-05-01,0
C003937,2023-06-01,0
C003937,2023-07-01,0
C003937,2023-08-01,0
C003937,2023-09-01,0
C003937,2023-10-01,0
C003937,2023-11-01,0
C003937,2023-12-01,0
C003937,2024-01-01,0
C003937,2024-02-01,0
C003937,2024-03-01,0
C003937,2024-04-01,0
C003937,2024-05-01,0
C003937,2024-06-01,0
C003937,2024-07-01,0
C003937,2024-08-01,0
C003937,2024-09-01,0
C003937,2024-10-01,0
C003937,2024-11-01,0
C003937,2024-12-01,0
C003937,2025-01-01,0
C003937,2025-02-01,0
C003937,2025-03-01,0
C003937,2025-04-01,0
C003937,2025-05-01,0
C003937,2025-06-01,0
C003937,2025-07-01,0
C003937,2025-08-01,0
C003937,2025-09-01,0
C003937,2025-10-01,0
C003937,2025-11-01,0
C003937,2025-12-01,0
C003938,2023-01-01,0
C003938,2023-02-01,0
C003938,2023-03-01,0
C003938,2023-04-01,0
C003938,2023-05-01,0
C003938,2023-06-01,0
C003938,2023-07-01,0
C003938,2023-08-01,0
C003938,2023-09-01,0
C003938,2023-10-01,0
C003938,2023-11-01,0
C003938,2023-12-01,0
C003938,2024-01-01,0
C003938,2024-02-01,0
C003938,2024-03-01,0
C003938,2024-04-01,0
C003938,2024-05-01,0
C003938,2024-06-01,0
C003938,2024-07-01,0
C003938,2024-08-01,0
C003938,2024-09-01,0
C003938,2024-10-01,0
C003938,2024-11-01,0
C003938,2024-12-01,0
C003938,2025-01-01,0
C003938,2025-02-01,0
C003938,2025-03-01,0
C003938,2025-04-01,0
C003938,2025-05-01,0
C003938,2025-06-01,0
C003938,2025-07-01,0
C003938,2025-08-01,0
C003938,2025-09-01,0
C003938,2025-10-01,0
C003938,2025-11-01,0
C003938,2025-12-01,0
C003939,2023-01-01,0
C003939,2023-02-01,0
